date,cases
2020-05-10,6
2020-05-11,15
2020-05-12,9
2020-05-13,6
2020-05-14,11
2020-05-15,-1
2020-05-16,8
2020-05-17,7
2020-05-18,11
2020-05-19,13
2020-05-20,7
2020-05-21,5
2020-05-22,7
2020-05-23,12
2020-05-24,5
2020-05-25,6
2020-05-26,-1
2020-05-27,8
2020-05-28,-1
2020-05-29,-1
2020-05-30,5
2020-05-31,5
2020-06-01,5
2020-06-02,4
2020-06-03,-1
2020-06-04,5
2020-06-05,-1
2020-06-06,0
2020-06-07,-1
2020-06-08,-1
2020-06-09,-1
2020-06-10,-1
2020-06-11,0
2020-06-12,-1
2020-06-13,-1
2020-06-14,-1
2020-06-15,-1
2020-06-16,-1
2020-06-17,-1
2020-06-18,5
2020-06-19,-1
2020-06-20,-1
2020-06-21,0
2020-06-22,-1
2020-06-23,-1
2020-06-24,-1
2020-06-25,4
2020-06-26,-1
2020-06-27,-1
2020-06-28,-1
2020-06-29,0
2020-06-30,-1
2020-07-01,0
2020-07-02,-1
2020-07-03,0
2020-07-04,0
2020-07-05,0
2020-07-06,0
2020-07-07,-1
2020-07-08,-1
2020-07-09,0
2020-07-10,0
2020-07-11,0
2020-07-12,-1
2020-07-13,0
2020-07-14,-1
2020-07-15,-1
2020-07-16,0
2020-07-17,0
2020-07-18,-1
2020-07-19,0
2020-07-20,0
2020-07-21,0
2020-07-22,0
2020-07-23,0
2020-07-24,-1
2020-07-25,0
2020-07-26,0
2020-07-27,-1
2020-07-28,0
2020-07-29,0
2020-07-30,0
2020-07-31,-1
2020-08-01,-1
2020-08-02,0
2020-08-03,-1
2020-08-04,0
2020-08-05,0
2020-08-06,0
2020-08-07,0
2020-08-08,-1
2020-08-09,0
2020-08-10,0
2020-08-11,-1
2020-08-12,-1
2020-08-13,0
2020-08-14,0
2020-08-15,0
2020-08-16,0
2020-08-17,0
2020-08-18,0
2020-08-19,0
2020-08-20,0
2020-08-21,0
2020-08-22,0
2020-08-23,0
2020-08-24,-1
2020-08-25,0
2020-08-26,-1
2020-08-27,0
2020-08-28,0
2020-08-29,0
2020-08-30,-1
2020-08-31,-1
2020-09-01,-1
2020-09-02,0
2020-09-03,-1
2020-09-04,-1
2020-09-05,0
2020-09-06,0
2020-09-07,0
2020-09-08,0
2020-09-09,0
2020-09-10,-1
2020-09-11,-1
2020-09-12,0
2020-09-13,0
2020-09-14,0
2020-09-15,-1
2020-09-16,-1
2020-09-17,-1
2020-09-18,-1
2020-09-19,0
2020-09-20,-1
2020-09-21,-1
2020-09-22,-1
2020-09-23,-1
2020-09-24,-1
2020-09-25,0
2020-09-26,-1
2020-09-27,0
2020-09-28,0
2020-09-29,-1
2020-09-30,-1
2020-10-01,-1
2020-10-02,-1
2020-10-03,-1
2020-10-04,-1
2020-10-05,-1
2020-10-06,0
2020-10-07,-1
2020-10-08,-1
2020-10-09,0
2020-10-10,-1
2020-10-11,-1
2020-10-12,-1
2020-10-13,5
2020-10-14,4
2020-10-15,-1
2020-10-16,-1
2020-10-17,5
2020-10-18,-1
2020-10-19,-1
2020-10-20,11
2020-10-21,7
2020-10-22,7
2020-10-23,10
2020-10-24,8
2020-10-25,12
2020-10-26,8
2020-10-27,11
2020-10-28,20
2020-10-29,17
2020-10-30,26
2020-10-31,16
2020-11-01,25
2020-11-02,27
2020-11-03,19
2020-11-04,17
2020-11-05,26
2020-11-06,21
2020-11-07,32
2020-11-08,35
2020-11-09,35
2020-11-10,32
2020-11-11,34
2020-11-12,39
2020-11-13,19
2020-11-14,36
2020-11-15,38
2020-11-16,49
2020-11-17,49
2020-11-18,41
2020-11-19,46
2020-11-20,53
2020-11-21,41
2020-11-22,53
2020-11-23,49
2020-11-24,37
2020-11-25,53
2020-11-26,51
2020-11-27,49
2020-11-28,65
2020-11-29,44
2020-11-30,46
2020-12-01,48
2020-12-02,57
2020-12-03,45
2020-12-04,51
2020-12-05,40
2020-12-06,45
2020-12-07,42
2020-12-08,55
2020-12-09,49
2020-12-10,46
2020-12-11,46
2020-12-12,35
2020-12-13,30
2020-12-14,28
2020-12-15,37
2020-12-16,33
2020-12-17,31
2020-12-18,43
2020-12-19,24
2020-12-20,33
2020-12-21,36
2020-12-22,24
2020-12-23,21
2020-12-24,14
2020-12-25,26
2020-12-26,19
2020-12-27,367
2020-12-28,0
2020-12-29,0
2020-12-30,0
2020-12-31,0
