date,cases
2020-05-10,8
2020-05-11,12
2020-05-12,11
2020-05-13,7
2020-05-14,10
2020-05-15,14
2020-05-16,-1
2020-05-17,5
2020-05-18,6
2020-05-19,9
2020-05-20,9
2020-05-21,8
2020-05-22,6
2020-05-23,-1
2020-05-24,8
2020-05-25,8
2020-05-26,4
2020-05-27,4
2020-05-28,7
2020-05-29,5
2020-05-30,-1
2020-05-31,4
2020-06-01,-1
2020-06-02,-1
2020-06-03,-1
2020-06-04,0
2020-06-05,-1
2020-06-06,4
2020-06-07,4
2020-06-08,-1
2020-06-09,-1
2020-06-10,-1
2020-06-11,4
2020-06-12,-1
2020-06-13,-1
2020-06-14,4
2020-06-15,-1
2020-06-16,-1
2020-06-17,-1
2020-06-18,-1
2020-06-19,-1
2020-06-20,4
2020-06-21,-1
2020-06-22,-1
2020-06-23,-1
2020-06-24,-1
2020-06-25,-1
2020-06-26,-1
2020-06-27,-1
2020-06-28,-1
2020-06-29,0
2020-06-30,0
2020-07-01,-1
2020-07-02,0
2020-07-03,-1
2020-07-04,-1
2020-07-05,-1
2020-07-06,-1
2020-07-07,-1
2020-07-08,-1
2020-07-09,-1
2020-07-10,-1
2020-07-11,0
2020-07-12,0
2020-07-13,-1
2020-07-14,-1
2020-07-15,-1
2020-07-16,0
2020-07-17,0
2020-07-18,0
2020-07-19,0
2020-07-20,-1
2020-07-21,-1
2020-07-22,-1
2020-07-23,-1
2020-07-24,-1
2020-07-25,-1
2020-07-26,0
2020-07-27,-1
2020-07-28,-1
2020-07-29,0
2020-07-30,0
2020-07-31,-1
2020-08-01,-1
2020-08-02,-1
2020-08-03,0
2020-08-04,-1
2020-08-05,-1
2020-08-06,0
2020-08-07,-1
2020-08-08,-1
2020-08-09,-1
2020-08-10,-1
2020-08-11,0
2020-08-12,-1
2020-08-13,0
2020-08-14,0
2020-08-15,-1
2020-08-16,-1
2020-08-17,-1
2020-08-18,0
2020-08-19,0
2020-08-20,-1
2020-08-21,6
2020-08-22,-1
2020-08-23,-1
2020-08-24,-1
2020-08-25,-1
2020-08-26,0
2020-08-27,-1
2020-08-28,4
2020-08-29,-1
2020-08-30,-1
2020-08-31,5
2020-09-01,-1
2020-09-02,4
2020-09-03,5
2020-09-04,7
2020-09-05,0
2020-09-06,-1
2020-09-07,8
2020-09-08,4
2020-09-09,8
2020-09-10,6
2020-09-11,-1
2020-09-12,-1
2020-09-13,-1
2020-09-14,-1
2020-09-15,-1
2020-09-16,-1
2020-09-17,6
2020-09-18,7
2020-09-19,-1
2020-09-20,5
2020-09-21,5
2020-09-22,10
2020-09-23,7
2020-09-24,8
2020-09-25,5
2020-09-26,7
2020-09-27,7
2020-09-28,6
2020-09-29,10
2020-09-30,15
2020-10-01,8
2020-10-02,15
2020-10-03,16
2020-10-04,17
2020-10-05,13
2020-10-06,20
2020-10-07,17
2020-10-08,23
2020-10-09,23
2020-10-10,32
2020-10-11,28
2020-10-12,22
2020-10-13,31
2020-10-14,51
2020-10-15,46
2020-10-16,55
2020-10-17,74
2020-10-18,78
2020-10-19,77
2020-10-20,100
2020-10-21,96
2020-10-22,109
2020-10-23,111
2020-10-24,147
2020-10-25,121
2020-10-26,174
2020-10-27,163
2020-10-28,153
2020-10-29,163
2020-10-30,186
2020-10-31,174
2020-11-01,173
2020-11-02,217
2020-11-03,231
2020-11-04,233
2020-11-05,250
2020-11-06,229
2020-11-07,278
2020-11-08,254
2020-11-09,284
2020-11-10,249
2020-11-11,308
2020-11-12,304
2020-11-13,310
2020-11-14,331
2020-11-15,295
2020-11-16,302
2020-11-17,301
2020-11-18,259
2020-11-19,273
2020-11-20,225
2020-11-21,210
2020-11-22,216
2020-11-23,204
2020-11-24,192
2020-11-25,204
2020-11-26,211
2020-11-27,181
2020-11-28,134
2020-11-29,155
2020-11-30,147
2020-12-01,124
2020-12-02,137
2020-12-03,136
2020-12-04,114
2020-12-05,101
2020-12-06,98
2020-12-07,90
2020-12-08,79
2020-12-09,97
2020-12-10,84
2020-12-11,97
2020-12-12,86
2020-12-13,68
2020-12-14,48
2020-12-15,52
2020-12-16,29
2020-12-17,15
2020-12-18,6
2020-12-19,0
2020-12-20,0
2020-12-21,0
2020-12-22,0
2020-12-23,0
2020-12-24,0
2020-12-25,0
2020-12-26,0
2020-12-27,0
2020-12-28,0
2020-12-29,0
2020-12-30,0
2020-12-31,0
