date,cases
2020-05-10,27
2020-05-11,27
2020-05-12,31
2020-05-13,18
2020-05-14,25
2020-05-15,33
2020-05-16,23
2020-05-17,28
2020-05-18,23
2020-05-19,28
2020-05-20,24
2020-05-21,16
2020-05-22,12
2020-05-23,12
2020-05-24,11
2020-05-25,9
2020-05-26,6
2020-05-27,9
2020-05-28,16
2020-05-29,10
2020-05-30,9
2020-05-31,9
2020-06-01,-1
2020-06-02,7
2020-06-03,4
2020-06-04,7
2020-06-05,-1
2020-06-06,8
2020-06-07,-1
2020-06-08,-1
2020-06-09,6
2020-06-10,-1
2020-06-11,-1
2020-06-12,4
2020-06-13,-1
2020-06-14,4
2020-06-15,-1
2020-06-16,7
2020-06-17,8
2020-06-18,4
2020-06-19,5
2020-06-20,7
2020-06-21,4
2020-06-22,-1
2020-06-23,-1
2020-06-24,-1
2020-06-25,-1
2020-06-26,4
2020-06-27,-1
2020-06-28,-1
2020-06-29,-1
2020-06-30,-1
2020-07-01,4
2020-07-02,-1
2020-07-03,-1
2020-07-04,-1
2020-07-05,-1
2020-07-06,-1
2020-07-07,-1
2020-07-08,-1
2020-07-09,-1
2020-07-10,-1
2020-07-11,-1
2020-07-12,-1
2020-07-13,-1
2020-07-14,-1
2020-07-15,0
2020-07-16,-1
2020-07-17,-1
2020-07-18,6
2020-07-19,-1
2020-07-20,-1
2020-07-21,-1
2020-07-22,-1
2020-07-23,0
2020-07-24,-1
2020-07-25,-1
2020-07-26,-1
2020-07-27,-1
2020-07-28,-1
2020-07-29,0
2020-07-30,-1
2020-07-31,-1
2020-08-01,0
2020-08-02,-1
2020-08-03,0
2020-08-04,-1
2020-08-05,-1
2020-08-06,-1
2020-08-07,-1
2020-08-08,0
2020-08-09,-1
2020-08-10,-1
2020-08-11,-1
2020-08-12,-1
2020-08-13,-1
2020-08-14,-1
2020-08-15,-1
2020-08-16,-1
2020-08-17,-1
2020-08-18,0
2020-08-19,-1
2020-08-20,4
2020-08-21,-1
2020-08-22,-1
2020-08-23,-1
2020-08-24,5
2020-08-25,6
2020-08-26,6
2020-08-27,5
2020-08-28,5
2020-08-29,6
2020-08-30,5
2020-08-31,-1
2020-09-01,-1
2020-09-02,-1
2020-09-03,-1
2020-09-04,-1
2020-09-05,-1
2020-09-06,4
2020-09-07,-1
2020-09-08,5
2020-09-09,5
2020-09-10,6
2020-09-11,10
2020-09-12,5
2020-09-13,5
2020-09-14,4
2020-09-15,4
2020-09-16,-1
2020-09-17,4
2020-09-18,4
2020-09-19,-1
2020-09-20,6
2020-09-21,5
2020-09-22,6
2020-09-23,5
2020-09-24,5
2020-09-25,8
2020-09-26,12
2020-09-27,15
2020-09-28,14
2020-09-29,13
2020-09-30,15
2020-10-01,20
2020-10-02,19
2020-10-03,16
2020-10-04,19
2020-10-05,15
2020-10-06,31
2020-10-07,13
2020-10-08,36
2020-10-09,25
2020-10-10,18
2020-10-11,23
2020-10-12,25
2020-10-13,36
2020-10-14,38
2020-10-15,57
2020-10-16,69
2020-10-17,59
2020-10-18,100
2020-10-19,91
2020-10-20,92
2020-10-21,120
2020-10-22,146
2020-10-23,148
2020-10-24,155
2020-10-25,155
2020-10-26,185
2020-10-27,170
2020-10-28,186
2020-10-29,197
2020-10-30,187
2020-10-31,194
2020-11-01,232
2020-11-02,251
2020-11-03,296
2020-11-04,275
2020-11-05,297
2020-11-06,363
2020-11-07,334
2020-11-08,350
2020-11-09,389
2020-11-10,386
2020-11-11,394
2020-11-12,357
2020-11-13,383
2020-11-14,359
2020-11-15,344
2020-11-16,321
2020-11-17,307
2020-11-18,329
2020-11-19,318
2020-11-20,289
2020-11-21,290
2020-11-22,266
2020-11-23,268
2020-11-24,294
2020-11-25,298
2020-11-26,251
2020-11-27,274
2020-11-28,249
2020-11-29,257
2020-11-30,231
2020-12-01,227
2020-12-02,223
2020-12-03,232
2020-12-04,201
2020-12-05,177
2020-12-06,136
2020-12-07,136
2020-12-08,140
2020-12-09,159
2020-12-10,149
2020-12-11,125
2020-12-12,129
2020-12-13,133
2020-12-14,88
2020-12-15,68
2020-12-16,49
2020-12-17,37
2020-12-18,12
2020-12-19,0
2020-12-20,0
2020-12-21,0
2020-12-22,0
2020-12-23,0
2020-12-24,0
2020-12-25,0
2020-12-26,0
2020-12-27,0
2020-12-28,0
2020-12-29,0
2020-12-30,0
2020-12-31,0
