date,cases
2020-05-10,54
2020-05-11,53
2020-05-12,54
2020-05-13,64
2020-05-14,39
2020-05-15,51
2020-05-16,41
2020-05-17,42
2020-05-18,50
2020-05-19,34
2020-05-20,36
2020-05-21,30
2020-05-22,39
2020-05-23,32
2020-05-24,37
2020-05-25,39
2020-05-26,24
2020-05-27,34
2020-05-28,15
2020-05-29,30
2020-05-30,39
2020-05-31,20
2020-06-01,31
2020-06-02,29
2020-06-03,17
2020-06-04,15
2020-06-05,16
2020-06-06,20
2020-06-07,14
2020-06-08,15
2020-06-09,12
2020-06-10,26
2020-06-11,12
2020-06-12,13
2020-06-13,13
2020-06-14,13
2020-06-15,9
2020-06-16,12
2020-06-17,12
2020-06-18,16
2020-06-19,8
2020-06-20,10
2020-06-21,8
2020-06-22,6
2020-06-23,9
2020-06-24,11
2020-06-25,12
2020-06-26,4
2020-06-27,10
2020-06-28,6
2020-06-29,10
2020-06-30,10
2020-07-01,7
2020-07-02,6
2020-07-03,9
2020-07-04,5
2020-07-05,13
2020-07-06,4
2020-07-07,7
2020-07-08,8
2020-07-09,8
2020-07-10,5
2020-07-11,7
2020-07-12,5
2020-07-13,7
2020-07-14,5
2020-07-15,6
2020-07-16,7
2020-07-17,9
2020-07-18,4
2020-07-19,6
2020-07-20,-1
2020-07-21,5
2020-07-22,7
2020-07-23,6
2020-07-24,-1
2020-07-25,-1
2020-07-26,5
2020-07-27,5
2020-07-28,0
2020-07-29,4
2020-07-30,8
2020-07-31,6
2020-08-01,-1
2020-08-02,6
2020-08-03,6
2020-08-04,-1
2020-08-05,5
2020-08-06,4
2020-08-07,7
2020-08-08,-1
2020-08-09,-1
2020-08-10,-1
2020-08-11,-1
2020-08-12,-1
2020-08-13,8
2020-08-14,-1
2020-08-15,-1
2020-08-16,0
2020-08-17,-1
2020-08-18,-1
2020-08-19,0
2020-08-20,-1
2020-08-21,-1
2020-08-22,4
2020-08-23,-1
2020-08-24,-1
2020-08-25,5
2020-08-26,4
2020-08-27,-1
2020-08-28,-1
2020-08-29,-1
2020-08-30,5
2020-08-31,-1
2020-09-01,-1
2020-09-02,-1
2020-09-03,5
2020-09-04,-1
2020-09-05,-1
2020-09-06,-1
2020-09-07,-1
2020-09-08,-1
2020-09-09,-1
2020-09-10,-1
2020-09-11,-1
2020-09-12,4
2020-09-13,4
2020-09-14,-1
2020-09-15,-1
2020-09-16,-1
2020-09-17,-1
2020-09-18,4
2020-09-19,-1
2020-09-20,6
2020-09-21,-1
2020-09-22,4
2020-09-23,4
2020-09-24,4
2020-09-25,-1
2020-09-26,4
2020-09-27,-1
2020-09-28,-1
2020-09-29,7
2020-09-30,6
2020-10-01,-1
2020-10-02,5
2020-10-03,5
2020-10-04,8
2020-10-05,5
2020-10-06,5
2020-10-07,10
2020-10-08,10
2020-10-09,-1
2020-10-10,7
2020-10-11,9
2020-10-12,10
2020-10-13,5
2020-10-14,6
2020-10-15,6
2020-10-16,8
2020-10-17,9
2020-10-18,7
2020-10-19,14
2020-10-20,9
2020-10-21,17
2020-10-22,14
2020-10-23,19
2020-10-24,18
2020-10-25,21
2020-10-26,32
2020-10-27,32
2020-10-28,34
2020-10-29,49
2020-10-30,40
2020-10-31,52
2020-11-01,50
2020-11-02,54
2020-11-03,56
2020-11-04,65
2020-11-05,52
2020-11-06,74
2020-11-07,65
2020-11-08,80
2020-11-09,97
2020-11-10,94
2020-11-11,83
2020-11-12,125
2020-11-13,103
2020-11-14,128
2020-11-15,109
2020-11-16,128
2020-11-17,154
2020-11-18,136
2020-11-19,124
2020-11-20,133
2020-11-21,160
2020-11-22,147
2020-11-23,175
2020-11-24,140
2020-11-25,172
2020-11-26,140
2020-11-27,152
2020-11-28,135
2020-11-29,147
2020-11-30,160
2020-12-01,131
2020-12-02,144
2020-12-03,143
2020-12-04,130
2020-12-05,130
2020-12-06,125
2020-12-07,148
2020-12-08,148
2020-12-09,125
2020-12-10,125
2020-12-11,124
2020-12-12,116
2020-12-13,123
2020-12-14,123
2020-12-15,122
2020-12-16,107
2020-12-17,108
2020-12-18,101
2020-12-19,90
2020-12-20,94
2020-12-21,89
2020-12-22,79
2020-12-23,73
2020-12-24,78
2020-12-25,69
2020-12-26,53
2020-12-27,57
2020-12-28,61
2020-12-29,66
2020-12-30,117
2020-12-31,1218
