date,cases
2020-05-10,7
2020-05-11,5
2020-05-12,5
2020-05-13,-1
2020-05-14,-1
2020-05-15,-1
2020-05-16,-1
2020-05-17,5
2020-05-18,-1
2020-05-19,6
2020-05-20,-1
2020-05-21,-1
2020-05-22,-1
2020-05-23,5
2020-05-24,-1
2020-05-25,-1
2020-05-26,-1
2020-05-27,0
2020-05-28,-1
2020-05-29,0
2020-05-30,0
2020-05-31,-1
2020-06-01,-1
2020-06-02,-1
2020-06-03,-1
2020-06-04,0
2020-06-05,-1
2020-06-06,0
2020-06-07,-1
2020-06-08,-1
2020-06-09,0
2020-06-10,-1
2020-06-11,0
2020-06-12,0
2020-06-13,0
2020-06-14,0
2020-06-15,-1
2020-06-16,-1
2020-06-17,-1
2020-06-18,0
2020-06-19,-1
2020-06-20,0
2020-06-21,0
2020-06-22,0
2020-06-23,-1
2020-06-24,0
2020-06-25,-1
2020-06-26,0
2020-06-27,0
2020-06-28,-1
2020-06-29,-1
2020-06-30,-1
2020-07-01,-1
2020-07-02,0
2020-07-03,0
2020-07-04,-1
2020-07-05,-1
2020-07-06,0
2020-07-07,0
2020-07-08,-1
2020-07-09,-1
2020-07-10,0
2020-07-11,-1
2020-07-12,-1
2020-07-13,-1
2020-07-14,-1
2020-07-15,0
2020-07-16,0
2020-07-17,0
2020-07-18,0
2020-07-19,0
2020-07-20,0
2020-07-21,0
2020-07-22,0
2020-07-23,0
2020-07-24,0
2020-07-25,-1
2020-07-26,0
2020-07-27,0
2020-07-28,0
2020-07-29,0
2020-07-30,0
2020-07-31,0
2020-08-01,0
2020-08-02,-1
2020-08-03,-1
2020-08-04,0
2020-08-05,-1
2020-08-06,0
2020-08-07,0
2020-08-08,0
2020-08-09,-1
2020-08-10,0
2020-08-11,0
2020-08-12,-1
2020-08-13,-1
2020-08-14,0
2020-08-15,-1
2020-08-16,0
2020-08-17,-1
2020-08-18,-1
2020-08-19,-1
2020-08-20,-1
2020-08-21,-1
2020-08-22,-1
2020-08-23,-1
2020-08-24,0
2020-08-25,-1
2020-08-26,-1
2020-08-27,-1
2020-08-28,-1
2020-08-29,-1
2020-08-30,-1
2020-08-31,-1
2020-09-01,-1
2020-09-02,-1
2020-09-03,-1
2020-09-04,-1
2020-09-05,-1
2020-09-06,-1
2020-09-07,-1
2020-09-08,-1
2020-09-09,-1
2020-09-10,4
2020-09-11,-1
2020-09-12,-1
2020-09-13,-1
2020-09-14,5
2020-09-15,4
2020-09-16,-1
2020-09-17,5
2020-09-18,-1
2020-09-19,11
2020-09-20,8
2020-09-21,11
2020-09-22,6
2020-09-23,8
2020-09-24,9
2020-09-25,8
2020-09-26,6
2020-09-27,7
2020-09-28,15
2020-09-29,16
2020-09-30,18
2020-10-01,25
2020-10-02,18
2020-10-03,21
2020-10-04,20
2020-10-05,34
2020-10-06,32
2020-10-07,34
2020-10-08,30
2020-10-09,32
2020-10-10,40
2020-10-11,41
2020-10-12,45
2020-10-13,46
2020-10-14,54
2020-10-15,49
2020-10-16,53
2020-10-17,70
2020-10-18,52
2020-10-19,89
2020-10-20,82
2020-10-21,90
2020-10-22,85
2020-10-23,113
2020-10-24,102
2020-10-25,99
2020-10-26,111
2020-10-27,96
2020-10-28,124
2020-10-29,109
2020-10-30,126
2020-10-31,120
2020-11-01,128
2020-11-02,108
2020-11-03,117
2020-11-04,122
2020-11-05,131
2020-11-06,109
2020-11-07,111
2020-11-08,114
2020-11-09,112
2020-11-10,116
2020-11-11,106
2020-11-12,84
2020-11-13,94
2020-11-14,85
2020-11-15,93
2020-11-16,94
2020-11-17,88
2020-11-18,69
2020-11-19,74
2020-11-20,71
2020-11-21,67
2020-11-22,70
2020-11-23,73
2020-11-24,79
2020-11-25,76
2020-11-26,59
2020-11-27,60
2020-11-28,47
2020-11-29,52
2020-11-30,47
2020-12-01,40
2020-12-02,30
2020-12-03,34
2020-12-04,27
2020-12-05,23
2020-12-06,31
2020-12-07,18
2020-12-08,10
2020-12-09,14
2020-12-10,7
2020-12-11,-1
2020-12-12,4
2020-12-13,5
2020-12-14,-1
2020-12-15,0
2020-12-16,0
2020-12-17,0
2020-12-18,0
2020-12-19,0
2020-12-20,0
2020-12-21,0
2020-12-22,0
2020-12-23,0
2020-12-24,0
2020-12-25,0
2020-12-26,0
2020-12-27,0
2020-12-28,0
2020-12-29,0
2020-12-30,0
2020-12-31,0
