date,cases
2020-05-10,87
2020-05-11,78
2020-05-12,77
2020-05-13,62
2020-05-14,66
2020-05-15,83
2020-05-16,54
2020-05-17,53
2020-05-18,52
2020-05-19,45
2020-05-20,42
2020-05-21,30
2020-05-22,35
2020-05-23,26
2020-05-24,20
2020-05-25,20
2020-05-26,20
2020-05-27,23
2020-05-28,32
2020-05-29,21
2020-05-30,23
2020-05-31,9
2020-06-01,15
2020-06-02,14
2020-06-03,20
2020-06-04,13
2020-06-05,10
2020-06-06,18
2020-06-07,7
2020-06-08,10
2020-06-09,8
2020-06-10,10
2020-06-11,5
2020-06-12,7
2020-06-13,9
2020-06-14,6
2020-06-15,10
2020-06-16,6
2020-06-17,4
2020-06-18,4
2020-06-19,9
2020-06-20,10
2020-06-21,6
2020-06-22,-1
2020-06-23,7
2020-06-24,6
2020-06-25,8
2020-06-26,-1
2020-06-27,-1
2020-06-28,5
2020-06-29,6
2020-06-30,5
2020-07-01,4
2020-07-02,5
2020-07-03,9
2020-07-04,5
2020-07-05,0
2020-07-06,6
2020-07-07,-1
2020-07-08,-1
2020-07-09,-1
2020-07-10,4
2020-07-11,4
2020-07-12,-1
2020-07-13,5
2020-07-14,-1
2020-07-15,-1
2020-07-16,4
2020-07-17,-1
2020-07-18,-1
2020-07-19,6
2020-07-20,-1
2020-07-21,5
2020-07-22,0
2020-07-23,-1
2020-07-24,-1
2020-07-25,-1
2020-07-26,-1
2020-07-27,-1
2020-07-28,-1
2020-07-29,-1
2020-07-30,-1
2020-07-31,-1
2020-08-01,-1
2020-08-02,0
2020-08-03,-1
2020-08-04,-1
2020-08-05,-1
2020-08-06,4
2020-08-07,-1
2020-08-08,0
2020-08-09,-1
2020-08-10,0
2020-08-11,5
2020-08-12,-1
2020-08-13,0
2020-08-14,-1
2020-08-15,-1
2020-08-16,-1
2020-08-17,0
2020-08-18,0
2020-08-19,-1
2020-08-20,-1
2020-08-21,-1
2020-08-22,-1
2020-08-23,-1
2020-08-24,-1
2020-08-25,-1
2020-08-26,0
2020-08-27,-1
2020-08-28,7
2020-08-29,-1
2020-08-30,-1
2020-08-31,-1
2020-09-01,-1
2020-09-02,0
2020-09-03,0
2020-09-04,-1
2020-09-05,-1
2020-09-06,-1
2020-09-07,-1
2020-09-08,4
2020-09-09,-1
2020-09-10,11
2020-09-11,-1
2020-09-12,-1
2020-09-13,8
2020-09-14,4
2020-09-15,6
2020-09-16,6
2020-09-17,5
2020-09-18,0
2020-09-19,5
2020-09-20,-1
2020-09-21,-1
2020-09-22,-1
2020-09-23,4
2020-09-24,-1
2020-09-25,5
2020-09-26,9
2020-09-27,-1
2020-09-28,11
2020-09-29,8
2020-09-30,10
2020-10-01,10
2020-10-02,5
2020-10-03,12
2020-10-04,9
2020-10-05,9
2020-10-06,13
2020-10-07,6
2020-10-08,12
2020-10-09,16
2020-10-10,13
2020-10-11,14
2020-10-12,16
2020-10-13,10
2020-10-14,18
2020-10-15,13
2020-10-16,21
2020-10-17,27
2020-10-18,41
2020-10-19,43
2020-10-20,39
2020-10-21,44
2020-10-22,65
2020-10-23,78
2020-10-24,70
2020-10-25,72
2020-10-26,73
2020-10-27,69
2020-10-28,100
2020-10-29,98
2020-10-30,96
2020-10-31,115
2020-11-01,120
2020-11-02,123
2020-11-03,114
2020-11-04,136
2020-11-05,157
2020-11-06,197
2020-11-07,187
2020-11-08,210
2020-11-09,204
2020-11-10,238
2020-11-11,221
2020-11-12,241
2020-11-13,269
2020-11-14,273
2020-11-15,271
2020-11-16,241
2020-11-17,222
2020-11-18,252
2020-11-19,255
2020-11-20,262
2020-11-21,231
2020-11-22,288
2020-11-23,278
2020-11-24,265
2020-11-25,273
2020-11-26,314
2020-11-27,293
2020-11-28,282
2020-11-29,300
2020-11-30,270
2020-12-01,267
2020-12-02,265
2020-12-03,290
2020-12-04,243
2020-12-05,274
2020-12-06,234
2020-12-07,215
2020-12-08,223
2020-12-09,174
2020-12-10,221
2020-12-11,187
2020-12-12,213
2020-12-13,190
2020-12-14,182
2020-12-15,171
2020-12-16,182
2020-12-17,137
2020-12-18,147
2020-12-19,116
2020-12-20,90
2020-12-21,89
2020-12-22,82
2020-12-23,84
2020-12-24,57
2020-12-25,455
2020-12-26,31
2020-12-27,197
2020-12-28,34
2020-12-29,0
2020-12-30,0
2020-12-31,0
