date,cases
2020-05-09,-1
2020-05-10,0
2020-05-11,5
2020-05-12,-1
2020-05-13,-1
2020-05-14,-1
2020-05-15,-1
2020-05-16,4
2020-05-17,-1
2020-05-18,6
2020-05-19,0
2020-05-20,0
2020-05-21,-1
2020-05-22,4
2020-05-23,-1
2020-05-24,4
2020-05-25,-1
2020-05-26,-1
2020-05-27,-1
2020-05-28,-1
2020-05-29,-1
2020-05-30,0
2020-05-31,0
2020-06-01,0
2020-06-02,-1
2020-06-03,0
2020-06-04,-1
2020-06-05,0
2020-06-06,0
2020-06-07,-1
2020-06-08,-1
2020-06-09,0
2020-06-10,0
2020-06-11,-1
2020-06-12,-1
2020-06-13,0
2020-06-14,0
2020-06-15,0
2020-06-16,-1
2020-06-17,0
2020-06-18,-1
2020-06-19,0
2020-06-20,-1
2020-06-21,0
2020-06-22,0
2020-06-23,0
2020-06-24,0
2020-06-25,0
2020-06-26,0
2020-06-27,0
2020-06-28,0
2020-06-29,-1
2020-06-30,0
2020-07-01,0
2020-07-02,0
2020-07-03,0
2020-07-04,0
2020-07-05,0
2020-07-06,0
2020-07-07,0
2020-07-08,-1
2020-07-09,0
2020-07-10,0
2020-07-11,-1
2020-07-12,0
2020-07-13,0
2020-07-14,-1
2020-07-15,0
2020-07-16,0
2020-07-17,-1
2020-07-18,0
2020-07-19,0
2020-07-20,0
2020-07-21,0
2020-07-22,0
2020-07-23,-1
2020-07-24,0
2020-07-25,0
2020-07-26,0
2020-07-27,0
2020-07-28,-1
2020-07-29,-1
2020-07-30,0
2020-07-31,0
2020-08-01,0
2020-08-02,0
2020-08-03,-1
2020-08-04,0
2020-08-05,0
2020-08-06,-1
2020-08-07,0
2020-08-08,-1
2020-08-09,0
2020-08-10,-1
2020-08-11,0
2020-08-12,-1
2020-08-13,0
2020-08-14,0
2020-08-15,0
2020-08-16,-1
2020-08-17,0
2020-08-18,-1
2020-08-19,-1
2020-08-20,-1
2020-08-21,0
2020-08-22,0
2020-08-23,0
2020-08-24,-1
2020-08-25,-1
2020-08-26,-1
2020-08-27,-1
2020-08-28,-1
2020-08-29,4
2020-08-30,0
2020-08-31,-1
2020-09-01,-1
2020-09-02,0
2020-09-03,-1
2020-09-04,-1
2020-09-05,-1
2020-09-06,4
2020-09-07,0
2020-09-08,4
2020-09-09,-1
2020-09-10,-1
2020-09-11,-1
2020-09-12,-1
2020-09-13,0
2020-09-14,-1
2020-09-15,0
2020-09-16,-1
2020-09-17,4
2020-09-18,-1
2020-09-19,-1
2020-09-20,6
2020-09-21,-1
2020-09-22,5
2020-09-23,5
2020-09-24,-1
2020-09-25,4
2020-09-26,7
2020-09-27,6
2020-09-28,4
2020-09-29,8
2020-09-30,5
2020-10-01,9
2020-10-02,8
2020-10-03,11
2020-10-04,4
2020-10-05,6
2020-10-06,10
2020-10-07,15
2020-10-08,18
2020-10-09,14
2020-10-10,13
2020-10-11,20
2020-10-12,18
2020-10-13,23
2020-10-14,41
2020-10-15,34
2020-10-16,40
2020-10-17,37
2020-10-18,41
2020-10-19,57
2020-10-20,49
2020-10-21,55
2020-10-22,65
2020-10-23,65
2020-10-24,47
2020-10-25,63
2020-10-26,69
2020-10-27,88
2020-10-28,80
2020-10-29,81
2020-10-30,83
2020-10-31,84
2020-11-01,89
2020-11-02,94
2020-11-03,116
2020-11-04,84
2020-11-05,92
2020-11-06,104
2020-11-07,83
2020-11-08,82
2020-11-09,96
2020-11-10,93
2020-11-11,118
2020-11-12,109
2020-11-13,91
2020-11-14,78
2020-11-15,80
2020-11-16,102
2020-11-17,74
2020-11-18,80
2020-11-19,85
2020-11-20,68
2020-11-21,59
2020-11-22,50
2020-11-23,74
2020-11-24,56
2020-11-25,52
2020-11-26,45
2020-11-27,57
2020-11-28,36
2020-11-29,38
2020-11-30,32
2020-12-01,40
2020-12-02,37
2020-12-03,37
2020-12-04,23
2020-12-05,21
2020-12-06,33
2020-12-07,15
2020-12-08,13
2020-12-09,23
2020-12-10,18
2020-12-11,13
2020-12-12,15
2020-12-13,5
2020-12-14,12
2020-12-15,-1
2020-12-16,0
2020-12-17,0
2020-12-18,0
2020-12-19,0
2020-12-20,0
2020-12-21,0
2020-12-22,0
2020-12-23,0
2020-12-24,0
2020-12-25,0
2020-12-26,0
2020-12-27,0
2020-12-28,0
2020-12-29,0
2020-12-30,0
2020-12-31,0
