date,cases
2020-05-10,9
2020-05-11,7
2020-05-12,9
2020-05-13,4
2020-05-14,8
2020-05-15,6
2020-05-16,5
2020-05-17,6
2020-05-18,5
2020-05-19,5
2020-05-20,-1
2020-05-21,-1
2020-05-22,-1
2020-05-23,-1
2020-05-24,10
2020-05-25,6
2020-05-26,9
2020-05-27,-1
2020-05-28,-1
2020-05-29,4
2020-05-30,-1
2020-05-31,-1
2020-06-01,-1
2020-06-02,-1
2020-06-03,-1
2020-06-04,0
2020-06-05,4
2020-06-06,-1
2020-06-07,4
2020-06-08,-1
2020-06-09,0
2020-06-10,-1
2020-06-11,0
2020-06-12,-1
2020-06-13,-1
2020-06-14,-1
2020-06-15,-1
2020-06-16,-1
2020-06-17,-1
2020-06-18,-1
2020-06-19,-1
2020-06-20,-1
2020-06-21,0
2020-06-22,-1
2020-06-23,-1
2020-06-24,0
2020-06-25,-1
2020-06-26,-1
2020-06-27,0
2020-06-28,-1
2020-06-29,0
2020-06-30,-1
2020-07-01,-1
2020-07-02,-1
2020-07-03,-1
2020-07-04,-1
2020-07-05,4
2020-07-06,-1
2020-07-07,-1
2020-07-08,0
2020-07-09,-1
2020-07-10,-1
2020-07-11,-1
2020-07-12,-1
2020-07-13,-1
2020-07-14,-1
2020-07-15,0
2020-07-16,-1
2020-07-17,-1
2020-07-18,-1
2020-07-19,-1
2020-07-20,-1
2020-07-21,-1
2020-07-22,-1
2020-07-23,0
2020-07-24,-1
2020-07-25,4
2020-07-26,4
2020-07-27,-1
2020-07-28,6
2020-07-29,6
2020-07-30,-1
2020-07-31,7
2020-08-01,5
2020-08-02,-1
2020-08-03,6
2020-08-04,7
2020-08-05,6
2020-08-06,4
2020-08-07,-1
2020-08-08,8
2020-08-09,13
2020-08-10,7
2020-08-11,7
2020-08-12,12
2020-08-13,12
2020-08-14,10
2020-08-15,8
2020-08-16,5
2020-08-17,9
2020-08-18,8
2020-08-19,11
2020-08-20,8
2020-08-21,17
2020-08-22,7
2020-08-23,16
2020-08-24,10
2020-08-25,11
2020-08-26,9
2020-08-27,9
2020-08-28,8
2020-08-29,8
2020-08-30,15
2020-08-31,12
2020-09-01,6
2020-09-02,9
2020-09-03,8
2020-09-04,10
2020-09-05,8
2020-09-06,7
2020-09-07,14
2020-09-08,10
2020-09-09,15
2020-09-10,12
2020-09-11,9
2020-09-12,9
2020-09-13,6
2020-09-14,14
2020-09-15,10
2020-09-16,15
2020-09-17,22
2020-09-18,14
2020-09-19,18
2020-09-20,16
2020-09-21,16
2020-09-22,28
2020-09-23,23
2020-09-24,20
2020-09-25,29
2020-09-26,29
2020-09-27,28
2020-09-28,39
2020-09-29,59
2020-09-30,50
2020-10-01,55
2020-10-02,65
2020-10-03,67
2020-10-04,86
2020-10-05,84
2020-10-06,112
2020-10-07,95
2020-10-08,116
2020-10-09,122
2020-10-10,125
2020-10-11,147
2020-10-12,174
2020-10-13,185
2020-10-14,186
2020-10-15,216
2020-10-16,205
2020-10-17,249
2020-10-18,234
2020-10-19,239
2020-10-20,267
2020-10-21,288
2020-10-22,260
2020-10-23,316
2020-10-24,296
2020-10-25,317
2020-10-26,324
2020-10-27,381
2020-10-28,368
2020-10-29,362
2020-10-30,389
2020-10-31,354
2020-11-01,375
2020-11-02,411
2020-11-03,401
2020-11-04,398
2020-11-05,385
2020-11-06,364
2020-11-07,297
2020-11-08,322
2020-11-09,354
2020-11-10,324
2020-11-11,298
2020-11-12,310
2020-11-13,299
2020-11-14,254
2020-11-15,251
2020-11-16,266
2020-11-17,247
2020-11-18,216
2020-11-19,190
2020-11-20,170
2020-11-21,141
2020-11-22,168
2020-11-23,183
2020-11-24,158
2020-11-25,160
2020-11-26,140
2020-11-27,107
2020-11-28,117
2020-11-29,109
2020-11-30,112
2020-12-01,123
2020-12-02,94
2020-12-03,75
2020-12-04,81
2020-12-05,76
2020-12-06,61
2020-12-07,47
2020-12-08,63
2020-12-09,74
2020-12-10,40
2020-12-11,40
2020-12-12,41
2020-12-13,25
2020-12-14,23
2020-12-15,11
2020-12-16,0
2020-12-17,0
2020-12-18,0
2020-12-19,0
2020-12-20,0
2020-12-21,0
2020-12-22,0
2020-12-23,0
2020-12-24,0
2020-12-25,0
2020-12-26,0
2020-12-27,0
2020-12-28,0
2020-12-29,0
2020-12-30,0
2020-12-31,0
