date,cases
2020-05-10,84
2020-05-11,93
2020-05-12,102
2020-05-13,74
2020-05-14,72
2020-05-15,69
2020-05-16,67
2020-05-17,67
2020-05-18,52
2020-05-19,62
2020-05-20,45
2020-05-21,49
2020-05-22,56
2020-05-23,42
2020-05-24,34
2020-05-25,33
2020-05-26,41
2020-05-27,38
2020-05-28,28
2020-05-29,25
2020-05-30,32
2020-05-31,23
2020-06-01,37
2020-06-02,32
2020-06-03,26
2020-06-04,27
2020-06-05,19
2020-06-06,25
2020-06-07,13
2020-06-08,15
2020-06-09,21
2020-06-10,15
2020-06-11,12
2020-06-12,15
2020-06-13,17
2020-06-14,15
2020-06-15,10
2020-06-16,12
2020-06-17,12
2020-06-18,12
2020-06-19,10
2020-06-20,9
2020-06-21,7
2020-06-22,7
2020-06-23,5
2020-06-24,8
2020-06-25,-1
2020-06-26,5
2020-06-27,7
2020-06-28,-1
2020-06-29,10
2020-06-30,4
2020-07-01,4
2020-07-02,6
2020-07-03,7
2020-07-04,7
2020-07-05,9
2020-07-06,6
2020-07-07,4
2020-07-08,5
2020-07-09,5
2020-07-10,-1
2020-07-11,4
2020-07-12,-1
2020-07-13,4
2020-07-14,-1
2020-07-15,-1
2020-07-16,4
2020-07-17,-1
2020-07-18,10
2020-07-19,7
2020-07-20,-1
2020-07-21,6
2020-07-22,5
2020-07-23,4
2020-07-24,-1
2020-07-25,5
2020-07-26,-1
2020-07-27,-1
2020-07-28,-1
2020-07-29,4
2020-07-30,5
2020-07-31,5
2020-08-01,-1
2020-08-02,-1
2020-08-03,-1
2020-08-04,-1
2020-08-05,-1
2020-08-06,4
2020-08-07,-1
2020-08-08,4
2020-08-09,8
2020-08-10,-1
2020-08-11,5
2020-08-12,6
2020-08-13,10
2020-08-14,13
2020-08-15,10
2020-08-16,8
2020-08-17,8
2020-08-18,6
2020-08-19,14
2020-08-20,10
2020-08-21,16
2020-08-22,23
2020-08-23,17
2020-08-24,27
2020-08-25,23
2020-08-26,20
2020-08-27,21
2020-08-28,18
2020-08-29,25
2020-08-30,19
2020-08-31,19
2020-09-01,18
2020-09-02,25
2020-09-03,23
2020-09-04,24
2020-09-05,25
2020-09-06,27
2020-09-07,33
2020-09-08,22
2020-09-09,40
2020-09-10,48
2020-09-11,40
2020-09-12,54
2020-09-13,44
2020-09-14,44
2020-09-15,36
2020-09-16,33
2020-09-17,36
2020-09-18,37
2020-09-19,37
2020-09-20,31
2020-09-21,29
2020-09-22,38
2020-09-23,37
2020-09-24,30
2020-09-25,41
2020-09-26,40
2020-09-27,20
2020-09-28,36
2020-09-29,47
2020-09-30,33
2020-10-01,35
2020-10-02,35
2020-10-03,51
2020-10-04,38
2020-10-05,43
2020-10-06,42
2020-10-07,44
2020-10-08,49
2020-10-09,36
2020-10-10,48
2020-10-11,40
2020-10-12,56
2020-10-13,52
2020-10-14,52
2020-10-15,55
2020-10-16,73
2020-10-17,87
2020-10-18,67
2020-10-19,96
2020-10-20,107
2020-10-21,112
2020-10-22,139
2020-10-23,150
2020-10-24,169
2020-10-25,177
2020-10-26,190
2020-10-27,215
2020-10-28,267
2020-10-29,288
2020-10-30,361
2020-10-31,376
2020-11-01,386
2020-11-02,493
2020-11-03,475
2020-11-04,537
2020-11-05,597
2020-11-06,681
2020-11-07,715
2020-11-08,722
2020-11-09,708
2020-11-10,801
2020-11-11,840
2020-11-12,918
2020-11-13,983
2020-11-14,1047
2020-11-15,966
2020-11-16,1083
2020-11-17,1140
2020-11-18,1118
2020-11-19,1260
2020-11-20,1214
2020-11-21,1272
2020-11-22,1331
2020-11-23,1319
2020-11-24,1356
2020-11-25,1353
2020-11-26,1325
2020-11-27,1246
2020-11-28,1174
2020-11-29,1216
2020-11-30,1175
2020-12-01,1171
2020-12-02,1116
2020-12-03,1163
2020-12-04,1060
2020-12-05,950
2020-12-06,965
2020-12-07,907
2020-12-08,844
2020-12-09,797
2020-12-10,688
2020-12-11,696
2020-12-12,630
2020-12-13,626
2020-12-14,610
2020-12-15,590
2020-12-16,497
2020-12-17,504
2020-12-18,470
2020-12-19,415
2020-12-20,404
2020-12-21,406
2020-12-22,393
2020-12-23,349
2020-12-24,303
2020-12-25,2311
2020-12-26,0
2020-12-27,0
2020-12-28,-1
2020-12-29,0
2020-12-30,0
2020-12-31,0
