date,cases
2020-05-10,8
2020-05-11,10
2020-05-12,27
2020-05-13,25
2020-05-14,35
2020-05-15,22
2020-05-16,10
2020-05-17,13
2020-05-18,38
2020-05-19,30
2020-05-20,17
2020-05-21,16
2020-05-22,10
2020-05-23,12
2020-05-24,-1
2020-05-25,5
2020-05-26,15
2020-05-27,7
2020-05-28,21
2020-05-29,8
2020-05-30,6
2020-05-31,5
2020-06-01,4
2020-06-02,5
2020-06-03,5
2020-06-04,7
2020-06-05,9
2020-06-06,-1
2020-06-07,0
2020-06-08,4
2020-06-09,0
2020-06-10,7
2020-06-11,-1
2020-06-12,-1
2020-06-13,4
2020-06-14,-1
2020-06-15,5
2020-06-16,10
2020-06-17,7
2020-06-18,-1
2020-06-19,-1
2020-06-20,-1
2020-06-21,-1
2020-06-22,-1
2020-06-23,5
2020-06-24,5
2020-06-25,-1
2020-06-26,4
2020-06-27,-1
2020-06-28,-1
2020-06-29,0
2020-06-30,-1
2020-07-01,-1
2020-07-02,-1
2020-07-03,-1
2020-07-04,-1
2020-07-05,0
2020-07-06,-1
2020-07-07,5
2020-07-08,-1
2020-07-09,-1
2020-07-10,-1
2020-07-11,-1
2020-07-12,-1
2020-07-13,-1
2020-07-14,-1
2020-07-15,-1
2020-07-16,6
2020-07-17,-1
2020-07-18,-1
2020-07-19,-1
2020-07-20,-1
2020-07-21,-1
2020-07-22,-1
2020-07-23,0
2020-07-24,5
2020-07-25,-1
2020-07-26,-1
2020-07-27,-1
2020-07-28,0
2020-07-29,0
2020-07-30,-1
2020-07-31,0
2020-08-01,0
2020-08-02,-1
2020-08-03,0
2020-08-04,-1
2020-08-05,-1
2020-08-06,-1
2020-08-07,-1
2020-08-08,-1
2020-08-09,-1
2020-08-10,-1
2020-08-11,-1
2020-08-12,-1
2020-08-13,0
2020-08-14,-1
2020-08-15,-1
2020-08-16,0
2020-08-17,-1
2020-08-18,-1
2020-08-19,4
2020-08-20,0
2020-08-21,-1
2020-08-22,-1
2020-08-23,-1
2020-08-24,-1
2020-08-25,0
2020-08-26,-1
2020-08-27,21
2020-08-28,7
2020-08-29,-1
2020-08-30,-1
2020-08-31,0
2020-09-01,-1
2020-09-02,-1
2020-09-03,6
2020-09-04,0
2020-09-05,-1
2020-09-06,4
2020-09-07,4
2020-09-08,-1
2020-09-09,5
2020-09-10,4
2020-09-11,10
2020-09-12,0
2020-09-13,-1
2020-09-14,5
2020-09-15,8
2020-09-16,-1
2020-09-17,0
2020-09-18,4
2020-09-19,-1
2020-09-20,-1
2020-09-21,-1
2020-09-22,-1
2020-09-23,9
2020-09-24,6
2020-09-25,6
2020-09-26,8
2020-09-27,20
2020-09-28,4
2020-09-29,8
2020-09-30,13
2020-10-01,14
2020-10-02,30
2020-10-03,24
2020-10-04,13
2020-10-05,18
2020-10-06,16
2020-10-07,19
2020-10-08,21
2020-10-09,32
2020-10-10,18
2020-10-11,18
2020-10-12,25
2020-10-13,32
2020-10-14,25
2020-10-15,44
2020-10-16,69
2020-10-17,94
2020-10-18,53
2020-10-19,90
2020-10-20,89
2020-10-21,177
2020-10-22,136
2020-10-23,137
2020-10-24,145
2020-10-25,89
2020-10-26,181
2020-10-27,201
2020-10-28,181
2020-10-29,178
2020-10-30,153
2020-10-31,210
2020-11-01,168
2020-11-02,174
2020-11-03,252
2020-11-04,282
2020-11-05,363
2020-11-06,263
2020-11-07,332
2020-11-08,267
2020-11-09,301
2020-11-10,307
2020-11-11,439
2020-11-12,439
2020-11-13,429
2020-11-14,282
2020-11-15,215
2020-11-16,308
2020-11-17,313
2020-11-18,350
2020-11-19,317
2020-11-20,265
2020-11-21,248
2020-11-22,176
2020-11-23,246
2020-11-24,295
2020-11-25,276
2020-11-26,343
2020-11-27,256
2020-11-28,216
2020-11-29,99
2020-11-30,216
2020-12-01,231
2020-12-02,273
2020-12-03,203
2020-12-04,167
2020-12-05,148
2020-12-06,104
2020-12-07,141
2020-12-08,67
2020-12-09,139
2020-12-10,186
2020-12-11,170
2020-12-12,76
2020-12-13,97
2020-12-14,82
2020-12-15,141
2020-12-16,0
2020-12-17,0
2020-12-18,0
2020-12-19,0
2020-12-20,0
2020-12-21,0
2020-12-22,0
2020-12-23,0
2020-12-24,0
2020-12-25,0
2020-12-26,0
2020-12-27,0
2020-12-28,0
2020-12-29,0
2020-12-30,0
2020-12-31,0
