date,cases
2020-05-09,19
2020-05-10,20
2020-05-11,18
2020-05-12,14
2020-05-13,15
2020-05-14,20
2020-05-15,27
2020-05-16,9
2020-05-17,10
2020-05-18,15
2020-05-19,12
2020-05-20,9
2020-05-21,9
2020-05-22,11
2020-05-23,7
2020-05-24,8
2020-05-25,10
2020-05-26,4
2020-05-27,5
2020-05-28,7
2020-05-29,9
2020-05-30,11
2020-05-31,-1
2020-06-01,7
2020-06-02,-1
2020-06-03,9
2020-06-04,6
2020-06-05,-1
2020-06-06,-1
2020-06-07,-1
2020-06-08,6
2020-06-09,-1
2020-06-10,4
2020-06-11,5
2020-06-12,-1
2020-06-13,8
2020-06-14,-1
2020-06-15,5
2020-06-16,4
2020-06-17,-1
2020-06-18,-1
2020-06-19,-1
2020-06-20,-1
2020-06-21,4
2020-06-22,-1
2020-06-23,-1
2020-06-24,-1
2020-06-25,-1
2020-06-26,0
2020-06-27,0
2020-06-28,0
2020-06-29,-1
2020-06-30,4
2020-07-01,-1
2020-07-02,-1
2020-07-03,-1
2020-07-04,-1
2020-07-05,4
2020-07-06,0
2020-07-07,-1
2020-07-08,-1
2020-07-09,-1
2020-07-10,0
2020-07-11,-1
2020-07-12,-1
2020-07-13,-1
2020-07-14,0
2020-07-15,0
2020-07-16,0
2020-07-17,0
2020-07-18,-1
2020-07-19,-1
2020-07-20,0
2020-07-21,-1
2020-07-22,-1
2020-07-23,0
2020-07-24,0
2020-07-25,-1
2020-07-26,-1
2020-07-27,-1
2020-07-28,0
2020-07-29,-1
2020-07-30,-1
2020-07-31,4
2020-08-01,0
2020-08-02,0
2020-08-03,-1
2020-08-04,-1
2020-08-05,-1
2020-08-06,-1
2020-08-07,0
2020-08-08,-1
2020-08-09,0
2020-08-10,0
2020-08-11,-1
2020-08-12,0
2020-08-13,0
2020-08-14,0
2020-08-15,-1
2020-08-16,0
2020-08-17,-1
2020-08-18,0
2020-08-19,0
2020-08-20,0
2020-08-21,-1
2020-08-22,0
2020-08-23,0
2020-08-24,-1
2020-08-25,-1
2020-08-26,0
2020-08-27,-1
2020-08-28,-1
2020-08-29,0
2020-08-30,0
2020-08-31,0
2020-09-01,-1
2020-09-02,0
2020-09-03,-1
2020-09-04,0
2020-09-05,-1
2020-09-06,0
2020-09-07,0
2020-09-08,-1
2020-09-09,0
2020-09-10,-1
2020-09-11,0
2020-09-12,-1
2020-09-13,-1
2020-09-14,0
2020-09-15,-1
2020-09-16,0
2020-09-17,-1
2020-09-18,-1
2020-09-19,-1
2020-09-20,-1
2020-09-21,0
2020-09-22,-1
2020-09-23,-1
2020-09-24,0
2020-09-25,-1
2020-09-26,-1
2020-09-27,0
2020-09-28,-1
2020-09-29,-1
2020-09-30,4
2020-10-01,0
2020-10-02,-1
2020-10-03,0
2020-10-04,-1
2020-10-05,-1
2020-10-06,0
2020-10-07,-1
2020-10-08,-1
2020-10-09,-1
2020-10-10,-1
2020-10-11,0
2020-10-12,-1
2020-10-13,-1
2020-10-14,-1
2020-10-15,0
2020-10-16,4
2020-10-17,-1
2020-10-18,4
2020-10-19,9
2020-10-20,-1
2020-10-21,6
2020-10-22,4
2020-10-23,-1
2020-10-24,6
2020-10-25,5
2020-10-26,11
2020-10-27,7
2020-10-28,-1
2020-10-29,12
2020-10-30,12
2020-10-31,12
2020-11-01,12
2020-11-02,16
2020-11-03,12
2020-11-04,24
2020-11-05,17
2020-11-06,28
2020-11-07,17
2020-11-08,24
2020-11-09,22
2020-11-10,31
2020-11-11,28
2020-11-12,25
2020-11-13,21
2020-11-14,25
2020-11-15,40
2020-11-16,34
2020-11-17,33
2020-11-18,40
2020-11-19,34
2020-11-20,38
2020-11-21,48
2020-11-22,40
2020-11-23,50
2020-11-24,30
2020-11-25,44
2020-11-26,37
2020-11-27,55
2020-11-28,38
2020-11-29,45
2020-11-30,53
2020-12-01,51
2020-12-02,47
2020-12-03,43
2020-12-04,42
2020-12-05,45
2020-12-06,45
2020-12-07,41
2020-12-08,57
2020-12-09,31
2020-12-10,31
2020-12-11,46
2020-12-12,45
2020-12-13,49
2020-12-14,46
2020-12-15,37
2020-12-16,36
2020-12-17,26
2020-12-18,33
2020-12-19,29
2020-12-20,24
2020-12-21,30
2020-12-22,25
2020-12-23,26
2020-12-24,19
2020-12-25,67
2020-12-26,8
2020-12-27,46
2020-12-28,19
2020-12-29,48
2020-12-30,20
2020-12-31,160
