date,cases
2020-05-10,25
2020-05-11,36
2020-05-12,40
2020-05-13,29
2020-05-14,47
2020-05-15,29
2020-05-16,19
2020-05-17,21
2020-05-18,32
2020-05-19,30
2020-05-20,17
2020-05-21,26
2020-05-22,27
2020-05-23,20
2020-05-24,11
2020-05-25,11
2020-05-26,17
2020-05-27,18
2020-05-28,23
2020-05-29,11
2020-05-30,17
2020-05-31,12
2020-06-01,8
2020-06-02,14
2020-06-03,8
2020-06-04,9
2020-06-05,6
2020-06-06,9
2020-06-07,10
2020-06-08,10
2020-06-09,7
2020-06-10,9
2020-06-11,7
2020-06-12,-1
2020-06-13,5
2020-06-14,8
2020-06-15,10
2020-06-16,5
2020-06-17,5
2020-06-18,12
2020-06-19,11
2020-06-20,9
2020-06-21,6
2020-06-22,-1
2020-06-23,6
2020-06-24,6
2020-06-25,9
2020-06-26,6
2020-06-27,7
2020-06-28,6
2020-06-29,5
2020-06-30,-1
2020-07-01,-1
2020-07-02,5
2020-07-03,5
2020-07-04,5
2020-07-05,-1
2020-07-06,-1
2020-07-07,5
2020-07-08,6
2020-07-09,5
2020-07-10,-1
2020-07-11,-1
2020-07-12,6
2020-07-13,6
2020-07-14,-1
2020-07-15,0
2020-07-16,-1
2020-07-17,5
2020-07-18,0
2020-07-19,6
2020-07-20,-1
2020-07-21,-1
2020-07-22,-1
2020-07-23,-1
2020-07-24,4
2020-07-25,-1
2020-07-26,-1
2020-07-27,7
2020-07-28,-1
2020-07-29,6
2020-07-30,-1
2020-07-31,-1
2020-08-01,-1
2020-08-02,-1
2020-08-03,4
2020-08-04,-1
2020-08-05,-1
2020-08-06,-1
2020-08-07,-1
2020-08-08,0
2020-08-09,-1
2020-08-10,0
2020-08-11,5
2020-08-12,4
2020-08-13,0
2020-08-14,4
2020-08-15,-1
2020-08-16,-1
2020-08-17,-1
2020-08-18,-1
2020-08-19,-1
2020-08-20,-1
2020-08-21,-1
2020-08-22,-1
2020-08-23,-1
2020-08-24,-1
2020-08-25,-1
2020-08-26,0
2020-08-27,4
2020-08-28,4
2020-08-29,-1
2020-08-30,0
2020-08-31,-1
2020-09-01,-1
2020-09-02,0
2020-09-03,-1
2020-09-04,-1
2020-09-05,-1
2020-09-06,-1
2020-09-07,-1
2020-09-08,-1
2020-09-09,4
2020-09-10,10
2020-09-11,6
2020-09-12,4
2020-09-13,5
2020-09-14,-1
2020-09-15,7
2020-09-16,-1
2020-09-17,-1
2020-09-18,-1
2020-09-19,-1
2020-09-20,6
2020-09-21,-1
2020-09-22,-1
2020-09-23,-1
2020-09-24,-1
2020-09-25,5
2020-09-26,9
2020-09-27,-1
2020-09-28,9
2020-09-29,8
2020-09-30,9
2020-10-01,13
2020-10-02,15
2020-10-03,15
2020-10-04,5
2020-10-05,11
2020-10-06,9
2020-10-07,12
2020-10-08,16
2020-10-09,16
2020-10-10,11
2020-10-11,17
2020-10-12,12
2020-10-13,7
2020-10-14,13
2020-10-15,20
2020-10-16,27
2020-10-17,42
2020-10-18,37
2020-10-19,44
2020-10-20,45
2020-10-21,75
2020-10-22,56
2020-10-23,92
2020-10-24,86
2020-10-25,71
2020-10-26,90
2020-10-27,95
2020-10-28,103
2020-10-29,108
2020-10-30,93
2020-10-31,130
2020-11-01,117
2020-11-02,121
2020-11-03,144
2020-11-04,166
2020-11-05,176
2020-11-06,180
2020-11-07,199
2020-11-08,187
2020-11-09,181
2020-11-10,224
2020-11-11,248
2020-11-12,246
2020-11-13,254
2020-11-14,225
2020-11-15,236
2020-11-16,218
2020-11-17,204
2020-11-18,227
2020-11-19,215
2020-11-20,195
2020-11-21,208
2020-11-22,182
2020-11-23,182
2020-11-24,199
2020-11-25,207
2020-11-26,222
2020-11-27,209
2020-11-28,161
2020-11-29,140
2020-11-30,167
2020-12-01,178
2020-12-02,164
2020-12-03,178
2020-12-04,183
2020-12-05,159
2020-12-06,111
2020-12-07,130
2020-12-08,111
2020-12-09,116
2020-12-10,150
2020-12-11,123
2020-12-12,123
2020-12-13,98
2020-12-14,92
2020-12-15,108
2020-12-16,78
2020-12-17,65
2020-12-18,53
2020-12-19,35
2020-12-20,26
2020-12-21,36
2020-12-22,22
2020-12-23,28
2020-12-24,18
2020-12-25,25
2020-12-26,20
2020-12-27,518
2020-12-28,34
2020-12-29,0
2020-12-30,0
2020-12-31,0
