date,cases
2020-05-10,36
2020-05-11,37
2020-05-12,33
2020-05-13,30
2020-05-14,33
2020-05-15,35
2020-05-16,37
2020-05-17,24
2020-05-18,28
2020-05-19,27
2020-05-20,15
2020-05-21,16
2020-05-22,22
2020-05-23,22
2020-05-24,12
2020-05-25,16
2020-05-26,15
2020-05-27,9
2020-05-28,11
2020-05-29,10
2020-05-30,11
2020-05-31,7
2020-06-01,10
2020-06-02,10
2020-06-03,8
2020-06-04,7
2020-06-05,-1
2020-06-06,6
2020-06-07,8
2020-06-08,8
2020-06-09,8
2020-06-10,10
2020-06-11,5
2020-06-12,7
2020-06-13,7
2020-06-14,6
2020-06-15,5
2020-06-16,5
2020-06-17,-1
2020-06-18,8
2020-06-19,-1
2020-06-20,5
2020-06-21,4
2020-06-22,-1
2020-06-23,-1
2020-06-24,4
2020-06-25,4
2020-06-26,-1
2020-06-27,-1
2020-06-28,8
2020-06-29,-1
2020-06-30,5
2020-07-01,4
2020-07-02,-1
2020-07-03,6
2020-07-04,-1
2020-07-05,0
2020-07-06,-1
2020-07-07,-1
2020-07-08,-1
2020-07-09,-1
2020-07-10,5
2020-07-11,-1
2020-07-12,-1
2020-07-13,-1
2020-07-14,0
2020-07-15,-1
2020-07-16,-1
2020-07-17,-1
2020-07-18,-1
2020-07-19,4
2020-07-20,-1
2020-07-21,-1
2020-07-22,-1
2020-07-23,-1
2020-07-24,-1
2020-07-25,-1
2020-07-26,-1
2020-07-27,-1
2020-07-28,-1
2020-07-29,0
2020-07-30,-1
2020-07-31,-1
2020-08-01,0
2020-08-02,-1
2020-08-03,0
2020-08-04,-1
2020-08-05,0
2020-08-06,-1
2020-08-07,-1
2020-08-08,-1
2020-08-09,-1
2020-08-10,0
2020-08-11,-1
2020-08-12,0
2020-08-13,-1
2020-08-14,-1
2020-08-15,-1
2020-08-16,-1
2020-08-17,0
2020-08-18,0
2020-08-19,-1
2020-08-20,-1
2020-08-21,-1
2020-08-22,-1
2020-08-23,-1
2020-08-24,-1
2020-08-25,-1
2020-08-26,-1
2020-08-27,-1
2020-08-28,8
2020-08-29,-1
2020-08-30,-1
2020-08-31,-1
2020-09-01,0
2020-09-02,-1
2020-09-03,0
2020-09-04,-1
2020-09-05,-1
2020-09-06,-1
2020-09-07,-1
2020-09-08,4
2020-09-09,4
2020-09-10,0
2020-09-11,6
2020-09-12,5
2020-09-13,-1
2020-09-14,6
2020-09-15,-1
2020-09-16,-1
2020-09-17,5
2020-09-18,-1
2020-09-19,-1
2020-09-20,5
2020-09-21,5
2020-09-22,4
2020-09-23,4
2020-09-24,-1
2020-09-25,-1
2020-09-26,7
2020-09-27,7
2020-09-28,12
2020-09-29,6
2020-09-30,-1
2020-10-01,12
2020-10-02,8
2020-10-03,12
2020-10-04,9
2020-10-05,15
2020-10-06,9
2020-10-07,12
2020-10-08,14
2020-10-09,6
2020-10-10,12
2020-10-11,8
2020-10-12,17
2020-10-13,10
2020-10-14,9
2020-10-15,12
2020-10-16,14
2020-10-17,21
2020-10-18,17
2020-10-19,23
2020-10-20,25
2020-10-21,25
2020-10-22,24
2020-10-23,28
2020-10-24,32
2020-10-25,49
2020-10-26,48
2020-10-27,60
2020-10-28,53
2020-10-29,70
2020-10-30,73
2020-10-31,100
2020-11-01,106
2020-11-02,101
2020-11-03,100
2020-11-04,130
2020-11-05,127
2020-11-06,158
2020-11-07,174
2020-11-08,174
2020-11-09,181
2020-11-10,191
2020-11-11,239
2020-11-12,218
2020-11-13,252
2020-11-14,282
2020-11-15,252
2020-11-16,277
2020-11-17,292
2020-11-18,269
2020-11-19,304
2020-11-20,361
2020-11-21,351
2020-11-22,338
2020-11-23,408
2020-11-24,331
2020-11-25,373
2020-11-26,422
2020-11-27,413
2020-11-28,419
2020-11-29,394
2020-11-30,424
2020-12-01,395
2020-12-02,453
2020-12-03,412
2020-12-04,379
2020-12-05,389
2020-12-06,420
2020-12-07,357
2020-12-08,308
2020-12-09,321
2020-12-10,289
2020-12-11,275
2020-12-12,232
2020-12-13,285
2020-12-14,268
2020-12-15,193
2020-12-16,191
2020-12-17,218
2020-12-18,179
2020-12-19,170
2020-12-20,174
2020-12-21,145
2020-12-22,130
2020-12-23,122
2020-12-24,112
2020-12-25,872
2020-12-26,6
2020-12-27,7
2020-12-28,12
2020-12-29,0
2020-12-30,0
2020-12-31,0
