date,cases
2020-05-10,47
2020-05-11,45
2020-05-12,58
2020-05-13,45
2020-05-14,48
2020-05-15,56
2020-05-16,36
2020-05-17,39
2020-05-18,41
2020-05-19,35
2020-05-20,33
2020-05-21,42
2020-05-22,41
2020-05-23,40
2020-05-24,31
2020-05-25,31
2020-05-26,26
2020-05-27,32
2020-05-28,27
2020-05-29,25
2020-05-30,17
2020-05-31,16
2020-06-01,22
2020-06-02,20
2020-06-03,22
2020-06-04,17
2020-06-05,17
2020-06-06,22
2020-06-07,12
2020-06-08,18
2020-06-09,15
2020-06-10,18
2020-06-11,21
2020-06-12,8
2020-06-13,11
2020-06-14,6
2020-06-15,14
2020-06-16,11
2020-06-17,16
2020-06-18,14
2020-06-19,17
2020-06-20,17
2020-06-21,13
2020-06-22,4
2020-06-23,14
2020-06-24,13
2020-06-25,11
2020-06-26,14
2020-06-27,11
2020-06-28,15
2020-06-29,7
2020-06-30,10
2020-07-01,9
2020-07-02,7
2020-07-03,11
2020-07-04,9
2020-07-05,13
2020-07-06,7
2020-07-07,9
2020-07-08,6
2020-07-09,6
2020-07-10,5
2020-07-11,8
2020-07-12,4
2020-07-13,12
2020-07-14,7
2020-07-15,7
2020-07-16,6
2020-07-17,-1
2020-07-18,7
2020-07-19,6
2020-07-20,6
2020-07-21,7
2020-07-22,4
2020-07-23,-1
2020-07-24,5
2020-07-25,7
2020-07-26,6
2020-07-27,5
2020-07-28,6
2020-07-29,6
2020-07-30,-1
2020-07-31,4
2020-08-01,5
2020-08-02,4
2020-08-03,4
2020-08-04,5
2020-08-05,5
2020-08-06,-1
2020-08-07,-1
2020-08-08,4
2020-08-09,5
2020-08-10,-1
2020-08-11,5
2020-08-12,-1
2020-08-13,-1
2020-08-14,-1
2020-08-15,-1
2020-08-16,-1
2020-08-17,5
2020-08-18,6
2020-08-19,5
2020-08-20,-1
2020-08-21,-1
2020-08-22,-1
2020-08-23,-1
2020-08-24,-1
2020-08-25,4
2020-08-26,-1
2020-08-27,-1
2020-08-28,-1
2020-08-29,5
2020-08-30,4
2020-08-31,4
2020-09-01,4
2020-09-02,-1
2020-09-03,-1
2020-09-04,-1
2020-09-05,-1
2020-09-06,-1
2020-09-07,-1
2020-09-08,-1
2020-09-09,4
2020-09-10,6
2020-09-11,6
2020-09-12,4
2020-09-13,4
2020-09-14,-1
2020-09-15,9
2020-09-16,4
2020-09-17,-1
2020-09-18,-1
2020-09-19,-1
2020-09-20,-1
2020-09-21,-1
2020-09-22,6
2020-09-23,-1
2020-09-24,-1
2020-09-25,5
2020-09-26,7
2020-09-27,8
2020-09-28,8
2020-09-29,6
2020-09-30,6
2020-10-01,9
2020-10-02,14
2020-10-03,13
2020-10-04,10
2020-10-05,7
2020-10-06,10
2020-10-07,8
2020-10-08,13
2020-10-09,5
2020-10-10,5
2020-10-11,10
2020-10-12,13
2020-10-13,7
2020-10-14,7
2020-10-15,14
2020-10-16,20
2020-10-17,22
2020-10-18,21
2020-10-19,29
2020-10-20,37
2020-10-21,31
2020-10-22,25
2020-10-23,57
2020-10-24,50
2020-10-25,61
2020-10-26,76
2020-10-27,59
2020-10-28,72
2020-10-29,65
2020-10-30,75
2020-10-31,79
2020-11-01,77
2020-11-02,91
2020-11-03,109
2020-11-04,120
2020-11-05,115
2020-11-06,132
2020-11-07,135
2020-11-08,158
2020-11-09,132
2020-11-10,140
2020-11-11,175
2020-11-12,161
2020-11-13,206
2020-11-14,188
2020-11-15,196
2020-11-16,190
2020-11-17,202
2020-11-18,165
2020-11-19,174
2020-11-20,179
2020-11-21,158
2020-11-22,187
2020-11-23,175
2020-11-24,178
2020-11-25,196
2020-11-26,174
2020-11-27,169
2020-11-28,183
2020-11-29,183
2020-11-30,166
2020-12-01,141
2020-12-02,137
2020-12-03,168
2020-12-04,198
2020-12-05,167
2020-12-06,129
2020-12-07,159
2020-12-08,130
2020-12-09,130
2020-12-10,138
2020-12-11,150
2020-12-12,143
2020-12-13,109
2020-12-14,119
2020-12-15,118
2020-12-16,109
2020-12-17,97
2020-12-18,98
2020-12-19,73
2020-12-20,87
2020-12-21,70
2020-12-22,74
2020-12-23,64
2020-12-24,58
2020-12-25,63
2020-12-26,42
2020-12-27,234
2020-12-28,134
2020-12-29,1182
2020-12-30,0
2020-12-31,0
