date,cases
2020-05-10,6
2020-05-11,9
2020-05-12,11
2020-05-13,9
2020-05-14,17
2020-05-15,12
2020-05-16,7
2020-05-17,-1
2020-05-18,10
2020-05-19,9
2020-05-20,5
2020-05-21,7
2020-05-22,9
2020-05-23,5
2020-05-24,4
2020-05-25,12
2020-05-26,10
2020-05-27,-1
2020-05-28,10
2020-05-29,8
2020-05-30,6
2020-05-31,5
2020-06-01,4
2020-06-02,5
2020-06-03,-1
2020-06-04,-1
2020-06-05,-1
2020-06-06,-1
2020-06-07,0
2020-06-08,4
2020-06-09,-1
2020-06-10,5
2020-06-11,10
2020-06-12,6
2020-06-13,5
2020-06-14,-1
2020-06-15,-1
2020-06-16,-1
2020-06-17,0
2020-06-18,-1
2020-06-19,4
2020-06-20,-1
2020-06-21,-1
2020-06-22,0
2020-06-23,-1
2020-06-24,-1
2020-06-25,-1
2020-06-26,-1
2020-06-27,5
2020-06-28,0
2020-06-29,-1
2020-06-30,-1
2020-07-01,4
2020-07-02,-1
2020-07-03,-1
2020-07-04,-1
2020-07-05,0
2020-07-06,-1
2020-07-07,-1
2020-07-08,-1
2020-07-09,-1
2020-07-10,-1
2020-07-11,0
2020-07-12,0
2020-07-13,-1
2020-07-14,-1
2020-07-15,-1
2020-07-16,0
2020-07-17,-1
2020-07-18,-1
2020-07-19,0
2020-07-20,-1
2020-07-21,-1
2020-07-22,-1
2020-07-23,-1
2020-07-24,-1
2020-07-25,-1
2020-07-26,0
2020-07-27,-1
2020-07-28,-1
2020-07-29,-1
2020-07-30,-1
2020-07-31,-1
2020-08-01,-1
2020-08-02,0
2020-08-03,-1
2020-08-04,-1
2020-08-05,-1
2020-08-06,-1
2020-08-07,-1
2020-08-08,4
2020-08-09,-1
2020-08-10,4
2020-08-11,-1
2020-08-12,-1
2020-08-13,5
2020-08-14,-1
2020-08-15,-1
2020-08-16,-1
2020-08-17,-1
2020-08-18,0
2020-08-19,6
2020-08-20,5
2020-08-21,-1
2020-08-22,4
2020-08-23,0
2020-08-24,-1
2020-08-25,7
2020-08-26,5
2020-08-27,5
2020-08-28,7
2020-08-29,-1
2020-08-30,0
2020-08-31,-1
2020-09-01,9
2020-09-02,-1
2020-09-03,-1
2020-09-04,5
2020-09-05,-1
2020-09-06,-1
2020-09-07,-1
2020-09-08,11
2020-09-09,5
2020-09-10,6
2020-09-11,4
2020-09-12,7
2020-09-13,-1
2020-09-14,6
2020-09-15,10
2020-09-16,8
2020-09-17,21
2020-09-18,7
2020-09-19,11
2020-09-20,4
2020-09-21,7
2020-09-22,20
2020-09-23,8
2020-09-24,13
2020-09-25,4
2020-09-26,18
2020-09-27,6
2020-09-28,9
2020-09-29,7
2020-09-30,15
2020-10-01,15
2020-10-02,16
2020-10-03,19
2020-10-04,8
2020-10-05,22
2020-10-06,20
2020-10-07,35
2020-10-08,39
2020-10-09,49
2020-10-10,59
2020-10-11,30
2020-10-12,70
2020-10-13,71
2020-10-14,91
2020-10-15,91
2020-10-16,119
2020-10-17,112
2020-10-18,83
2020-10-19,112
2020-10-20,149
2020-10-21,177
2020-10-22,207
2020-10-23,216
2020-10-24,221
2020-10-25,136
2020-10-26,216
2020-10-27,246
2020-10-28,367
2020-10-29,273
2020-10-30,345
2020-10-31,270
2020-11-01,204
2020-11-02,306
2020-11-03,351
2020-11-04,447
2020-11-05,437
2020-11-06,499
2020-11-07,392
2020-11-08,258
2020-11-09,418
2020-11-10,415
2020-11-11,454
2020-11-12,511
2020-11-13,574
2020-11-14,435
2020-11-15,299
2020-11-16,443
2020-11-17,483
2020-11-18,491
2020-11-19,481
2020-11-20,390
2020-11-21,309
2020-11-22,204
2020-11-23,295
2020-11-24,313
2020-11-25,344
2020-11-26,324
2020-11-27,261
2020-11-28,230
2020-11-29,110
2020-11-30,210
2020-12-01,206
2020-12-02,221
2020-12-03,201
2020-12-04,197
2020-12-05,139
2020-12-06,102
2020-12-07,110
2020-12-08,86
2020-12-09,129
2020-12-10,157
2020-12-11,153
2020-12-12,99
2020-12-13,68
2020-12-14,97
2020-12-15,135
2020-12-16,0
2020-12-17,0
2020-12-18,0
2020-12-19,0
2020-12-20,0
2020-12-21,0
2020-12-22,0
2020-12-23,0
2020-12-24,0
2020-12-25,0
2020-12-26,0
2020-12-27,0
2020-12-28,0
2020-12-29,0
2020-12-30,0
2020-12-31,0
