date,cases
2020-05-10,38
2020-05-11,42
2020-05-12,33
2020-05-13,28
2020-05-14,36
2020-05-15,40
2020-05-16,39
2020-05-17,27
2020-05-18,31
2020-05-19,26
2020-05-20,17
2020-05-21,15
2020-05-22,23
2020-05-23,22
2020-05-24,13
2020-05-25,14
2020-05-26,14
2020-05-27,13
2020-05-28,12
2020-05-29,10
2020-05-30,9
2020-05-31,8
2020-06-01,10
2020-06-02,14
2020-06-03,9
2020-06-04,9
2020-06-05,6
2020-06-06,8
2020-06-07,7
2020-06-08,8
2020-06-09,9
2020-06-10,10
2020-06-11,6
2020-06-12,7
2020-06-13,7
2020-06-14,5
2020-06-15,6
2020-06-16,5
2020-06-17,-1
2020-06-18,8
2020-06-19,-1
2020-06-20,5
2020-06-21,-1
2020-06-22,-1
2020-06-23,-1
2020-06-24,4
2020-06-25,4
2020-06-26,-1
2020-06-27,-1
2020-06-28,8
2020-06-29,-1
2020-06-30,6
2020-07-01,4
2020-07-02,4
2020-07-03,7
2020-07-04,-1
2020-07-05,0
2020-07-06,-1
2020-07-07,-1
2020-07-08,-1
2020-07-09,-1
2020-07-10,5
2020-07-11,-1
2020-07-12,-1
2020-07-13,-1
2020-07-14,-1
2020-07-15,-1
2020-07-16,-1
2020-07-17,-1
2020-07-18,-1
2020-07-19,-1
2020-07-20,-1
2020-07-21,-1
2020-07-22,-1
2020-07-23,-1
2020-07-24,-1
2020-07-25,-1
2020-07-26,-1
2020-07-27,-1
2020-07-28,0
2020-07-29,-1
2020-07-30,-1
2020-07-31,-1
2020-08-01,-1
2020-08-02,-1
2020-08-03,-1
2020-08-04,-1
2020-08-05,0
2020-08-06,-1
2020-08-07,-1
2020-08-08,-1
2020-08-09,-1
2020-08-10,0
2020-08-11,-1
2020-08-12,0
2020-08-13,-1
2020-08-14,-1
2020-08-15,-1
2020-08-16,-1
2020-08-17,-1
2020-08-18,0
2020-08-19,-1
2020-08-20,-1
2020-08-21,-1
2020-08-22,4
2020-08-23,-1
2020-08-24,-1
2020-08-25,-1
2020-08-26,-1
2020-08-27,-1
2020-08-28,7
2020-08-29,-1
2020-08-30,-1
2020-08-31,-1
2020-09-01,0
2020-09-02,-1
2020-09-03,-1
2020-09-04,-1
2020-09-05,-1
2020-09-06,-1
2020-09-07,4
2020-09-08,6
2020-09-09,4
2020-09-10,0
2020-09-11,6
2020-09-12,5
2020-09-13,-1
2020-09-14,5
2020-09-15,4
2020-09-16,-1
2020-09-17,7
2020-09-18,-1
2020-09-19,-1
2020-09-20,4
2020-09-21,6
2020-09-22,4
2020-09-23,4
2020-09-24,4
2020-09-25,0
2020-09-26,8
2020-09-27,9
2020-09-28,11
2020-09-29,-1
2020-09-30,-1
2020-10-01,10
2020-10-02,8
2020-10-03,10
2020-10-04,8
2020-10-05,12
2020-10-06,9
2020-10-07,13
2020-10-08,14
2020-10-09,6
2020-10-10,8
2020-10-11,7
2020-10-12,17
2020-10-13,13
2020-10-14,12
2020-10-15,10
2020-10-16,10
2020-10-17,13
2020-10-18,17
2020-10-19,16
2020-10-20,25
2020-10-21,19
2020-10-22,23
2020-10-23,25
2020-10-24,31
2020-10-25,44
2020-10-26,43
2020-10-27,56
2020-10-28,51
2020-10-29,63
2020-10-30,61
2020-10-31,94
2020-11-01,98
2020-11-02,101
2020-11-03,106
2020-11-04,135
2020-11-05,132
2020-11-06,142
2020-11-07,172
2020-11-08,166
2020-11-09,182
2020-11-10,189
2020-11-11,234
2020-11-12,234
2020-11-13,264
2020-11-14,273
2020-11-15,242
2020-11-16,289
2020-11-17,303
2020-11-18,290
2020-11-19,299
2020-11-20,383
2020-11-21,339
2020-11-22,363
2020-11-23,417
2020-11-24,338
2020-11-25,385
2020-11-26,444
2020-11-27,410
2020-11-28,428
2020-11-29,414
2020-11-30,446
2020-12-01,413
2020-12-02,476
2020-12-03,421
2020-12-04,380
2020-12-05,411
2020-12-06,426
2020-12-07,365
2020-12-08,318
2020-12-09,334
2020-12-10,308
2020-12-11,283
2020-12-12,252
2020-12-13,292
2020-12-14,282
2020-12-15,216
2020-12-16,206
2020-12-17,228
2020-12-18,198
2020-12-19,184
2020-12-20,191
2020-12-21,154
2020-12-22,144
2020-12-23,140
2020-12-24,128
2020-12-25,869
2020-12-26,9
2020-12-27,83
2020-12-28,10
2020-12-29,14
2020-12-30,7
2020-12-31,55
