date,cases
2020-05-10,9
2020-05-11,7
2020-05-12,8
2020-05-13,7
2020-05-14,6
2020-05-15,-1
2020-05-16,5
2020-05-17,8
2020-05-18,7
2020-05-19,4
2020-05-20,-1
2020-05-21,4
2020-05-22,-1
2020-05-23,-1
2020-05-24,5
2020-05-25,4
2020-05-26,4
2020-05-27,-1
2020-05-28,-1
2020-05-29,0
2020-05-30,-1
2020-05-31,0
2020-06-01,-1
2020-06-02,-1
2020-06-03,-1
2020-06-04,-1
2020-06-05,-1
2020-06-06,-1
2020-06-07,-1
2020-06-08,-1
2020-06-09,4
2020-06-10,-1
2020-06-11,-1
2020-06-12,-1
2020-06-13,-1
2020-06-14,0
2020-06-15,-1
2020-06-16,0
2020-06-17,-1
2020-06-18,-1
2020-06-19,-1
2020-06-20,-1
2020-06-21,-1
2020-06-22,-1
2020-06-23,0
2020-06-24,-1
2020-06-25,-1
2020-06-26,-1
2020-06-27,-1
2020-06-28,-1
2020-06-29,-1
2020-06-30,0
2020-07-01,-1
2020-07-02,0
2020-07-03,0
2020-07-04,-1
2020-07-05,-1
2020-07-06,-1
2020-07-07,-1
2020-07-08,-1
2020-07-09,0
2020-07-10,-1
2020-07-11,-1
2020-07-12,-1
2020-07-13,-1
2020-07-14,6
2020-07-15,-1
2020-07-16,0
2020-07-17,-1
2020-07-18,-1
2020-07-19,-1
2020-07-20,4
2020-07-21,-1
2020-07-22,-1
2020-07-23,4
2020-07-24,-1
2020-07-25,-1
2020-07-26,4
2020-07-27,-1
2020-07-28,-1
2020-07-29,-1
2020-07-30,-1
2020-07-31,-1
2020-08-01,4
2020-08-02,4
2020-08-03,-1
2020-08-04,4
2020-08-05,-1
2020-08-06,-1
2020-08-07,5
2020-08-08,-1
2020-08-09,8
2020-08-10,-1
2020-08-11,-1
2020-08-12,-1
2020-08-13,7
2020-08-14,4
2020-08-15,-1
2020-08-16,6
2020-08-17,4
2020-08-18,9
2020-08-19,7
2020-08-20,6
2020-08-21,7
2020-08-22,5
2020-08-23,5
2020-08-24,5
2020-08-25,9
2020-08-26,7
2020-08-27,9
2020-08-28,7
2020-08-29,4
2020-08-30,8
2020-08-31,7
2020-09-01,10
2020-09-02,5
2020-09-03,12
2020-09-04,6
2020-09-05,7
2020-09-06,7
2020-09-07,6
2020-09-08,11
2020-09-09,8
2020-09-10,9
2020-09-11,15
2020-09-12,7
2020-09-13,9
2020-09-14,9
2020-09-15,11
2020-09-16,13
2020-09-17,15
2020-09-18,14
2020-09-19,20
2020-09-20,13
2020-09-21,21
2020-09-22,22
2020-09-23,26
2020-09-24,30
2020-09-25,27
2020-09-26,35
2020-09-27,58
2020-09-28,54
2020-09-29,48
2020-09-30,62
2020-10-01,67
2020-10-02,69
2020-10-03,87
2020-10-04,103
2020-10-05,99
2020-10-06,111
2020-10-07,120
2020-10-08,127
2020-10-09,154
2020-10-10,154
2020-10-11,208
2020-10-12,175
2020-10-13,184
2020-10-14,222
2020-10-15,205
2020-10-16,254
2020-10-17,254
2020-10-18,274
2020-10-19,313
2020-10-20,359
2020-10-21,320
2020-10-22,343
2020-10-23,335
2020-10-24,375
2020-10-25,374
2020-10-26,411
2020-10-27,389
2020-10-28,396
2020-10-29,397
2020-10-30,377
2020-10-31,417
2020-11-01,399
2020-11-02,483
2020-11-03,382
2020-11-04,398
2020-11-05,357
2020-11-06,401
2020-11-07,397
2020-11-08,338
2020-11-09,338
2020-11-10,366
2020-11-11,303
2020-11-12,316
2020-11-13,267
2020-11-14,268
2020-11-15,261
2020-11-16,231
2020-11-17,210
2020-11-18,208
2020-11-19,190
2020-11-20,189
2020-11-21,182
2020-11-22,197
2020-11-23,159
2020-11-24,134
2020-11-25,141
2020-11-26,124
2020-11-27,119
2020-11-28,109
2020-11-29,105
2020-11-30,88
2020-12-01,73
2020-12-02,66
2020-12-03,61
2020-12-04,55
2020-12-05,53
2020-12-06,50
2020-12-07,39
2020-12-08,32
2020-12-09,36
2020-12-10,23
2020-12-11,20
2020-12-12,14
2020-12-13,6
2020-12-14,-1
2020-12-15,0
2020-12-16,0
2020-12-17,0
2020-12-18,0
2020-12-19,0
2020-12-20,0
2020-12-21,0
2020-12-22,0
2020-12-23,0
2020-12-24,0
2020-12-25,0
2020-12-26,0
2020-12-27,0
2020-12-28,0
2020-12-29,0
2020-12-30,0
2020-12-31,0
