date,cases
2020-05-06,-1
2020-05-07,0
2020-05-08,-1
2020-05-09,-1
2020-05-10,0
2020-05-11,0
2020-05-12,0
2020-05-13,-1
2020-05-14,-1
2020-05-15,-1
2020-05-16,-1
2020-05-17,0
2020-05-18,-1
2020-05-19,0
2020-05-20,-1
2020-05-21,-1
2020-05-22,0
2020-05-23,0
2020-05-24,-1
2020-05-25,-1
2020-05-26,0
2020-05-27,0
2020-05-28,-1
2020-05-29,-1
2020-05-30,0
2020-05-31,0
2020-06-01,0
2020-06-02,0
2020-06-03,0
2020-06-04,0
2020-06-05,0
2020-06-06,0
2020-06-07,0
2020-06-08,0
2020-06-09,0
2020-06-10,-1
2020-06-11,0
2020-06-12,0
2020-06-13,0
2020-06-14,0
2020-06-15,0
2020-06-16,0
2020-06-17,0
2020-06-18,0
2020-06-19,-1
2020-06-20,0
2020-06-21,0
2020-06-22,0
2020-06-23,0
2020-06-24,0
2020-06-25,0
2020-06-26,0
2020-06-27,0
2020-06-28,0
2020-06-29,0
2020-06-30,0
2020-07-01,-1
2020-07-02,-1
2020-07-03,-1
2020-07-04,0
2020-07-05,0
2020-07-06,0
2020-07-07,0
2020-07-08,0
2020-07-09,-1
2020-07-10,0
2020-07-11,0
2020-07-12,0
2020-07-13,0
2020-07-14,0
2020-07-15,0
2020-07-16,-1
2020-07-17,0
2020-07-18,0
2020-07-19,0
2020-07-20,-1
2020-07-21,-1
2020-07-22,0
2020-07-23,0
2020-07-24,0
2020-07-25,0
2020-07-26,0
2020-07-27,0
2020-07-28,-1
2020-07-29,-1
2020-07-30,0
2020-07-31,-1
2020-08-01,0
2020-08-02,0
2020-08-03,0
2020-08-04,-1
2020-08-05,0
2020-08-06,0
2020-08-07,0
2020-08-08,0
2020-08-09,-1
2020-08-10,0
2020-08-11,0
2020-08-12,-1
2020-08-13,0
2020-08-14,-1
2020-08-15,-1
2020-08-16,0
2020-08-17,-1
2020-08-18,0
2020-08-19,-1
2020-08-20,-1
2020-08-21,-1
2020-08-22,-1
2020-08-23,4
2020-08-24,-1
2020-08-25,-1
2020-08-26,-1
2020-08-27,-1
2020-08-28,-1
2020-08-29,-1
2020-08-30,0
2020-08-31,0
2020-09-01,-1
2020-09-02,-1
2020-09-03,-1
2020-09-04,-1
2020-09-05,-1
2020-09-06,-1
2020-09-07,0
2020-09-08,0
2020-09-09,-1
2020-09-10,-1
2020-09-11,-1
2020-09-12,-1
2020-09-13,0
2020-09-14,-1
2020-09-15,-1
2020-09-16,-1
2020-09-17,-1
2020-09-18,-1
2020-09-19,0
2020-09-20,-1
2020-09-21,-1
2020-09-22,-1
2020-09-23,-1
2020-09-24,5
2020-09-25,-1
2020-09-26,4
2020-09-27,-1
2020-09-28,-1
2020-09-29,-1
2020-09-30,5
2020-10-01,4
2020-10-02,7
2020-10-03,-1
2020-10-04,6
2020-10-05,8
2020-10-06,6
2020-10-07,7
2020-10-08,10
2020-10-09,13
2020-10-10,11
2020-10-11,11
2020-10-12,8
2020-10-13,10
2020-10-14,14
2020-10-15,21
2020-10-16,22
2020-10-17,16
2020-10-18,16
2020-10-19,19
2020-10-20,23
2020-10-21,18
2020-10-22,25
2020-10-23,28
2020-10-24,33
2020-10-25,35
2020-10-26,30
2020-10-27,48
2020-10-28,28
2020-10-29,39
2020-10-30,34
2020-10-31,34
2020-11-01,36
2020-11-02,56
2020-11-03,53
2020-11-04,57
2020-11-05,53
2020-11-06,50
2020-11-07,49
2020-11-08,41
2020-11-09,42
2020-11-10,49
2020-11-11,41
2020-11-12,48
2020-11-13,56
2020-11-14,47
2020-11-15,44
2020-11-16,45
2020-11-17,31
2020-11-18,43
2020-11-19,34
2020-11-20,25
2020-11-21,22
2020-11-22,44
2020-11-23,31
2020-11-24,9
2020-11-25,23
2020-11-26,33
2020-11-27,24
2020-11-28,19
2020-11-29,16
2020-11-30,15
2020-12-01,17
2020-12-02,15
2020-12-03,17
2020-12-04,9
2020-12-05,16
2020-12-06,18
2020-12-07,11
2020-12-08,16
2020-12-09,7
2020-12-10,10
2020-12-11,9
2020-12-12,12
2020-12-13,12
2020-12-14,12
2020-12-15,6
2020-12-16,6
2020-12-17,6
2020-12-18,0
2020-12-19,0
2020-12-20,0
2020-12-21,0
2020-12-22,0
2020-12-23,0
2020-12-24,0
2020-12-25,0
2020-12-26,0
2020-12-27,0
2020-12-28,0
2020-12-29,0
2020-12-30,0
2020-12-31,0
