date,cases
2020-05-10,5
2020-05-11,5
2020-05-12,10
2020-05-13,12
2020-05-14,14
2020-05-15,7
2020-05-16,-1
2020-05-17,10
2020-05-18,14
2020-05-19,13
2020-05-20,8
2020-05-21,10
2020-05-22,10
2020-05-23,4
2020-05-24,0
2020-05-25,7
2020-05-26,9
2020-05-27,7
2020-05-28,8
2020-05-29,9
2020-05-30,4
2020-05-31,-1
2020-06-01,4
2020-06-02,0
2020-06-03,-1
2020-06-04,-1
2020-06-05,4
2020-06-06,-1
2020-06-07,-1
2020-06-08,-1
2020-06-09,4
2020-06-10,-1
2020-06-11,-1
2020-06-12,-1
2020-06-13,5
2020-06-14,0
2020-06-15,-1
2020-06-16,-1
2020-06-17,6
2020-06-18,-1
2020-06-19,4
2020-06-20,5
2020-06-21,0
2020-06-22,0
2020-06-23,-1
2020-06-24,-1
2020-06-25,-1
2020-06-26,-1
2020-06-27,-1
2020-06-28,0
2020-06-29,0
2020-06-30,-1
2020-07-01,0
2020-07-02,-1
2020-07-03,-1
2020-07-04,-1
2020-07-05,-1
2020-07-06,-1
2020-07-07,-1
2020-07-08,-1
2020-07-09,-1
2020-07-10,0
2020-07-11,0
2020-07-12,0
2020-07-13,-1
2020-07-14,-1
2020-07-15,-1
2020-07-16,-1
2020-07-17,0
2020-07-18,0
2020-07-19,0
2020-07-20,-1
2020-07-21,-1
2020-07-22,-1
2020-07-23,-1
2020-07-24,-1
2020-07-25,-1
2020-07-26,0
2020-07-27,-1
2020-07-28,-1
2020-07-29,0
2020-07-30,-1
2020-07-31,-1
2020-08-01,-1
2020-08-02,-1
2020-08-03,-1
2020-08-04,-1
2020-08-05,-1
2020-08-06,0
2020-08-07,0
2020-08-08,-1
2020-08-09,-1
2020-08-10,0
2020-08-11,-1
2020-08-12,-1
2020-08-13,-1
2020-08-14,-1
2020-08-15,0
2020-08-16,0
2020-08-17,-1
2020-08-18,0
2020-08-19,-1
2020-08-20,6
2020-08-21,-1
2020-08-22,-1
2020-08-23,-1
2020-08-24,-1
2020-08-25,-1
2020-08-26,-1
2020-08-27,6
2020-08-28,4
2020-08-29,-1
2020-08-30,-1
2020-08-31,-1
2020-09-01,6
2020-09-02,5
2020-09-03,4
2020-09-04,4
2020-09-05,-1
2020-09-06,4
2020-09-07,4
2020-09-08,6
2020-09-09,8
2020-09-10,4
2020-09-11,7
2020-09-12,8
2020-09-13,-1
2020-09-14,0
2020-09-15,-1
2020-09-16,4
2020-09-17,-1
2020-09-18,4
2020-09-19,8
2020-09-20,6
2020-09-21,5
2020-09-22,9
2020-09-23,9
2020-09-24,11
2020-09-25,8
2020-09-26,12
2020-09-27,6
2020-09-28,6
2020-09-29,8
2020-09-30,16
2020-10-01,22
2020-10-02,30
2020-10-03,9
2020-10-04,10
2020-10-05,17
2020-10-06,13
2020-10-07,30
2020-10-08,22
2020-10-09,30
2020-10-10,28
2020-10-11,26
2020-10-12,40
2020-10-13,44
2020-10-14,57
2020-10-15,50
2020-10-16,70
2020-10-17,85
2020-10-18,55
2020-10-19,102
2020-10-20,109
2020-10-21,128
2020-10-22,144
2020-10-23,174
2020-10-24,148
2020-10-25,116
2020-10-26,169
2020-10-27,225
2020-10-28,204
2020-10-29,198
2020-10-30,238
2020-10-31,221
2020-11-01,151
2020-11-02,242
2020-11-03,258
2020-11-04,302
2020-11-05,378
2020-11-06,350
2020-11-07,295
2020-11-08,213
2020-11-09,293
2020-11-10,296
2020-11-11,376
2020-11-12,465
2020-11-13,421
2020-11-14,341
2020-11-15,261
2020-11-16,367
2020-11-17,348
2020-11-18,338
2020-11-19,365
2020-11-20,282
2020-11-21,265
2020-11-22,150
2020-11-23,232
2020-11-24,283
2020-11-25,251
2020-11-26,267
2020-11-27,229
2020-11-28,188
2020-11-29,92
2020-11-30,153
2020-12-01,162
2020-12-02,175
2020-12-03,168
2020-12-04,170
2020-12-05,121
2020-12-06,66
2020-12-07,121
2020-12-08,64
2020-12-09,101
2020-12-10,115
2020-12-11,142
2020-12-12,91
2020-12-13,69
2020-12-14,68
2020-12-15,104
2020-12-16,0
2020-12-17,0
2020-12-18,0
2020-12-19,0
2020-12-20,0
2020-12-21,0
2020-12-22,0
2020-12-23,0
2020-12-24,0
2020-12-25,0
2020-12-26,0
2020-12-27,0
2020-12-28,0
2020-12-29,0
2020-12-30,0
2020-12-31,0
