date,cases
2020-05-10,14
2020-05-11,15
2020-05-12,10
2020-05-13,15
2020-05-14,-1
2020-05-15,-1
2020-05-16,7
2020-05-17,5
2020-05-18,8
2020-05-19,9
2020-05-20,10
2020-05-21,7
2020-05-22,-1
2020-05-23,4
2020-05-24,5
2020-05-25,-1
2020-05-26,5
2020-05-27,7
2020-05-28,-1
2020-05-29,-1
2020-05-30,-1
2020-05-31,-1
2020-06-01,0
2020-06-02,-1
2020-06-03,-1
2020-06-04,-1
2020-06-05,4
2020-06-06,-1
2020-06-07,-1
2020-06-08,-1
2020-06-09,-1
2020-06-10,-1
2020-06-11,-1
2020-06-12,-1
2020-06-13,4
2020-06-14,-1
2020-06-15,-1
2020-06-16,0
2020-06-17,-1
2020-06-18,0
2020-06-19,-1
2020-06-20,-1
2020-06-21,0
2020-06-22,-1
2020-06-23,-1
2020-06-24,0
2020-06-25,-1
2020-06-26,-1
2020-06-27,-1
2020-06-28,-1
2020-06-29,4
2020-06-30,-1
2020-07-01,0
2020-07-02,-1
2020-07-03,-1
2020-07-04,-1
2020-07-05,-1
2020-07-06,0
2020-07-07,-1
2020-07-08,0
2020-07-09,0
2020-07-10,0
2020-07-11,-1
2020-07-12,0
2020-07-13,-1
2020-07-14,0
2020-07-15,0
2020-07-16,-1
2020-07-17,-1
2020-07-18,-1
2020-07-19,0
2020-07-20,-1
2020-07-21,-1
2020-07-22,-1
2020-07-23,6
2020-07-24,-1
2020-07-25,6
2020-07-26,5
2020-07-27,-1
2020-07-28,5
2020-07-29,-1
2020-07-30,-1
2020-07-31,0
2020-08-01,0
2020-08-02,0
2020-08-03,4
2020-08-04,4
2020-08-05,-1
2020-08-06,-1
2020-08-07,-1
2020-08-08,-1
2020-08-09,-1
2020-08-10,-1
2020-08-11,6
2020-08-12,5
2020-08-13,-1
2020-08-14,-1
2020-08-15,0
2020-08-16,-1
2020-08-17,0
2020-08-18,6
2020-08-19,5
2020-08-20,-1
2020-08-21,6
2020-08-22,-1
2020-08-23,7
2020-08-24,6
2020-08-25,8
2020-08-26,7
2020-08-27,7
2020-08-28,9
2020-08-29,8
2020-08-30,9
2020-08-31,8
2020-09-01,4
2020-09-02,11
2020-09-03,10
2020-09-04,6
2020-09-05,5
2020-09-06,5
2020-09-07,5
2020-09-08,10
2020-09-09,12
2020-09-10,-1
2020-09-11,7
2020-09-12,6
2020-09-13,7
2020-09-14,8
2020-09-15,8
2020-09-16,7
2020-09-17,14
2020-09-18,11
2020-09-19,11
2020-09-20,8
2020-09-21,9
2020-09-22,13
2020-09-23,10
2020-09-24,15
2020-09-25,24
2020-09-26,24
2020-09-27,28
2020-09-28,16
2020-09-29,20
2020-09-30,36
2020-10-01,41
2020-10-02,37
2020-10-03,34
2020-10-04,46
2020-10-05,46
2020-10-06,80
2020-10-07,65
2020-10-08,64
2020-10-09,76
2020-10-10,91
2020-10-11,116
2020-10-12,110
2020-10-13,136
2020-10-14,148
2020-10-15,155
2020-10-16,171
2020-10-17,173
2020-10-18,201
2020-10-19,220
2020-10-20,227
2020-10-21,244
2020-10-22,255
2020-10-23,291
2020-10-24,272
2020-10-25,311
2020-10-26,330
2020-10-27,349
2020-10-28,318
2020-10-29,381
2020-10-30,389
2020-10-31,390
2020-11-01,365
2020-11-02,415
2020-11-03,437
2020-11-04,421
2020-11-05,435
2020-11-06,445
2020-11-07,395
2020-11-08,402
2020-11-09,426
2020-11-10,453
2020-11-11,413
2020-11-12,383
2020-11-13,374
2020-11-14,352
2020-11-15,313
2020-11-16,322
2020-11-17,313
2020-11-18,317
2020-11-19,255
2020-11-20,229
2020-11-21,223
2020-11-22,221
2020-11-23,240
2020-11-24,216
2020-11-25,191
2020-11-26,174
2020-11-27,134
2020-11-28,135
2020-11-29,152
2020-11-30,131
2020-12-01,133
2020-12-02,117
2020-12-03,114
2020-12-04,89
2020-12-05,85
2020-12-06,96
2020-12-07,82
2020-12-08,71
2020-12-09,71
2020-12-10,70
2020-12-11,57
2020-12-12,35
2020-12-13,29
2020-12-14,28
2020-12-15,4
2020-12-16,0
2020-12-17,0
2020-12-18,0
2020-12-19,0
2020-12-20,0
2020-12-21,0
2020-12-22,0
2020-12-23,0
2020-12-24,0
2020-12-25,0
2020-12-26,0
2020-12-27,0
2020-12-28,0
2020-12-29,0
2020-12-30,0
2020-12-31,0
