date,cases
2020-05-10,14
2020-05-11,7
2020-05-12,12
2020-05-13,9
2020-05-14,5
2020-05-15,11
2020-05-16,8
2020-05-17,12
2020-05-18,9
2020-05-19,10
2020-05-20,10
2020-05-21,9
2020-05-22,9
2020-05-23,13
2020-05-24,8
2020-05-25,5
2020-05-26,5
2020-05-27,6
2020-05-28,4
2020-05-29,4
2020-05-30,7
2020-05-31,-1
2020-06-01,5
2020-06-02,-1
2020-06-03,-1
2020-06-04,4
2020-06-05,4
2020-06-06,4
2020-06-07,-1
2020-06-08,5
2020-06-09,5
2020-06-10,4
2020-06-11,6
2020-06-12,-1
2020-06-13,-1
2020-06-14,-1
2020-06-15,4
2020-06-16,-1
2020-06-17,-1
2020-06-18,0
2020-06-19,4
2020-06-20,-1
2020-06-21,-1
2020-06-22,-1
2020-06-23,-1
2020-06-24,-1
2020-06-25,-1
2020-06-26,-1
2020-06-27,0
2020-06-28,0
2020-06-29,0
2020-06-30,-1
2020-07-01,-1
2020-07-02,-1
2020-07-03,0
2020-07-04,-1
2020-07-05,-1
2020-07-06,0
2020-07-07,-1
2020-07-08,0
2020-07-09,0
2020-07-10,-1
2020-07-11,0
2020-07-12,-1
2020-07-13,0
2020-07-14,-1
2020-07-15,0
2020-07-16,0
2020-07-17,0
2020-07-18,0
2020-07-19,-1
2020-07-20,-1
2020-07-21,0
2020-07-22,0
2020-07-23,-1
2020-07-24,0
2020-07-25,0
2020-07-26,0
2020-07-27,-1
2020-07-28,0
2020-07-29,0
2020-07-30,0
2020-07-31,0
2020-08-01,0
2020-08-02,0
2020-08-03,-1
2020-08-04,0
2020-08-05,0
2020-08-06,-1
2020-08-07,0
2020-08-08,0
2020-08-09,-1
2020-08-10,0
2020-08-11,0
2020-08-12,0
2020-08-13,-1
2020-08-14,4
2020-08-15,0
2020-08-16,-1
2020-08-17,0
2020-08-18,0
2020-08-19,0
2020-08-20,-1
2020-08-21,-1
2020-08-22,0
2020-08-23,-1
2020-08-24,0
2020-08-25,-1
2020-08-26,-1
2020-08-27,0
2020-08-28,-1
2020-08-29,-1
2020-08-30,-1
2020-08-31,-1
2020-09-01,-1
2020-09-02,-1
2020-09-03,0
2020-09-04,0
2020-09-05,0
2020-09-06,-1
2020-09-07,-1
2020-09-08,0
2020-09-09,0
2020-09-10,-1
2020-09-11,-1
2020-09-12,-1
2020-09-13,0
2020-09-14,-1
2020-09-15,0
2020-09-16,-1
2020-09-17,-1
2020-09-18,-1
2020-09-19,-1
2020-09-20,-1
2020-09-21,-1
2020-09-22,-1
2020-09-23,-1
2020-09-24,-1
2020-09-25,4
2020-09-26,4
2020-09-27,-1
2020-09-28,-1
2020-09-29,-1
2020-09-30,-1
2020-10-01,0
2020-10-02,-1
2020-10-03,-1
2020-10-04,4
2020-10-05,6
2020-10-06,4
2020-10-07,5
2020-10-08,4
2020-10-09,5
2020-10-10,8
2020-10-11,9
2020-10-12,10
2020-10-13,6
2020-10-14,12
2020-10-15,15
2020-10-16,8
2020-10-17,9
2020-10-18,10
2020-10-19,20
2020-10-20,16
2020-10-21,22
2020-10-22,15
2020-10-23,27
2020-10-24,25
2020-10-25,33
2020-10-26,26
2020-10-27,40
2020-10-28,37
2020-10-29,42
2020-10-30,59
2020-10-31,51
2020-11-01,43
2020-11-02,63
2020-11-03,51
2020-11-04,66
2020-11-05,67
2020-11-06,64
2020-11-07,73
2020-11-08,86
2020-11-09,84
2020-11-10,87
2020-11-11,88
2020-11-12,99
2020-11-13,88
2020-11-14,79
2020-11-15,107
2020-11-16,89
2020-11-17,114
2020-11-18,120
2020-11-19,109
2020-11-20,103
2020-11-21,100
2020-11-22,91
2020-11-23,90
2020-11-24,103
2020-11-25,107
2020-11-26,95
2020-11-27,93
2020-11-28,82
2020-11-29,92
2020-11-30,72
2020-12-01,83
2020-12-02,85
2020-12-03,68
2020-12-04,67
2020-12-05,65
2020-12-06,61
2020-12-07,85
2020-12-08,71
2020-12-09,63
2020-12-10,63
2020-12-11,69
2020-12-12,66
2020-12-13,46
2020-12-14,61
2020-12-15,39
2020-12-16,31
2020-12-17,49
2020-12-18,45
2020-12-19,34
2020-12-20,30
2020-12-21,27
2020-12-22,22
2020-12-23,31
2020-12-24,19
2020-12-25,21
2020-12-26,18
2020-12-27,35
2020-12-28,44
2020-12-29,198
2020-12-30,0
2020-12-31,0
