date,cases
2020-05-10,111
2020-05-11,105
2020-05-12,105
2020-05-13,107
2020-05-14,78
2020-05-15,111
2020-05-16,84
2020-05-17,74
2020-05-18,83
2020-05-19,59
2020-05-20,61
2020-05-21,42
2020-05-22,60
2020-05-23,48
2020-05-24,50
2020-05-25,52
2020-05-26,38
2020-05-27,59
2020-05-28,31
2020-05-29,45
2020-05-30,47
2020-05-31,27
2020-06-01,43
2020-06-02,35
2020-06-03,32
2020-06-04,22
2020-06-05,27
2020-06-06,32
2020-06-07,19
2020-06-08,18
2020-06-09,21
2020-06-10,37
2020-06-11,16
2020-06-12,20
2020-06-13,18
2020-06-14,17
2020-06-15,12
2020-06-16,13
2020-06-17,20
2020-06-18,19
2020-06-19,17
2020-06-20,15
2020-06-21,11
2020-06-22,8
2020-06-23,16
2020-06-24,13
2020-06-25,18
2020-06-26,10
2020-06-27,15
2020-06-28,14
2020-06-29,12
2020-06-30,11
2020-07-01,11
2020-07-02,9
2020-07-03,15
2020-07-04,6
2020-07-05,13
2020-07-06,8
2020-07-07,11
2020-07-08,10
2020-07-09,9
2020-07-10,5
2020-07-11,9
2020-07-12,6
2020-07-13,9
2020-07-14,5
2020-07-15,8
2020-07-16,11
2020-07-17,10
2020-07-18,6
2020-07-19,7
2020-07-20,6
2020-07-21,6
2020-07-22,4
2020-07-23,9
2020-07-24,-1
2020-07-25,-1
2020-07-26,5
2020-07-27,4
2020-07-28,-1
2020-07-29,6
2020-07-30,8
2020-07-31,6
2020-08-01,-1
2020-08-02,6
2020-08-03,7
2020-08-04,5
2020-08-05,9
2020-08-06,-1
2020-08-07,10
2020-08-08,-1
2020-08-09,-1
2020-08-10,-1
2020-08-11,4
2020-08-12,-1
2020-08-13,10
2020-08-14,5
2020-08-15,-1
2020-08-16,-1
2020-08-17,-1
2020-08-18,-1
2020-08-19,0
2020-08-20,4
2020-08-21,4
2020-08-22,4
2020-08-23,-1
2020-08-24,-1
2020-08-25,6
2020-08-26,5
2020-08-27,-1
2020-08-28,4
2020-08-29,-1
2020-08-30,7
2020-08-31,4
2020-09-01,4
2020-09-02,-1
2020-09-03,-1
2020-09-04,4
2020-09-05,-1
2020-09-06,-1
2020-09-07,-1
2020-09-08,5
2020-09-09,-1
2020-09-10,4
2020-09-11,4
2020-09-12,5
2020-09-13,8
2020-09-14,4
2020-09-15,8
2020-09-16,5
2020-09-17,5
2020-09-18,4
2020-09-19,5
2020-09-20,6
2020-09-21,4
2020-09-22,6
2020-09-23,6
2020-09-24,5
2020-09-25,4
2020-09-26,6
2020-09-27,-1
2020-09-28,-1
2020-09-29,10
2020-09-30,7
2020-10-01,7
2020-10-02,9
2020-10-03,10
2020-10-04,10
2020-10-05,5
2020-10-06,7
2020-10-07,13
2020-10-08,12
2020-10-09,6
2020-10-10,9
2020-10-11,21
2020-10-12,13
2020-10-13,9
2020-10-14,12
2020-10-15,8
2020-10-16,14
2020-10-17,19
2020-10-18,16
2020-10-19,26
2020-10-20,25
2020-10-21,27
2020-10-22,28
2020-10-23,36
2020-10-24,26
2020-10-25,38
2020-10-26,53
2020-10-27,43
2020-10-28,63
2020-10-29,63
2020-10-30,64
2020-10-31,87
2020-11-01,80
2020-11-02,92
2020-11-03,107
2020-11-04,111
2020-11-05,100
2020-11-06,134
2020-11-07,125
2020-11-08,152
2020-11-09,177
2020-11-10,182
2020-11-11,163
2020-11-12,211
2020-11-13,205
2020-11-14,219
2020-11-15,193
2020-11-16,225
2020-11-17,247
2020-11-18,230
2020-11-19,227
2020-11-20,238
2020-11-21,266
2020-11-22,289
2020-11-23,322
2020-11-24,276
2020-11-25,317
2020-11-26,308
2020-11-27,273
2020-11-28,283
2020-11-29,307
2020-11-30,302
2020-12-01,279
2020-12-02,289
2020-12-03,283
2020-12-04,258
2020-12-05,284
2020-12-06,248
2020-12-07,274
2020-12-08,269
2020-12-09,232
2020-12-10,259
2020-12-11,229
2020-12-12,241
2020-12-13,209
2020-12-14,225
2020-12-15,218
2020-12-16,220
2020-12-17,185
2020-12-18,197
2020-12-19,180
2020-12-20,165
2020-12-21,155
2020-12-22,154
2020-12-23,149
2020-12-24,135
2020-12-25,464
2020-12-26,64
2020-12-27,276
2020-12-28,73
2020-12-29,246
2020-12-30,97
2020-12-31,1058
