date,cases
2020-05-10,5
2020-05-11,8
2020-05-12,11
2020-05-13,9
2020-05-14,16
2020-05-15,11
2020-05-16,7
2020-05-17,-1
2020-05-18,10
2020-05-19,9
2020-05-20,5
2020-05-21,7
2020-05-22,8
2020-05-23,5
2020-05-24,4
2020-05-25,12
2020-05-26,10
2020-05-27,-1
2020-05-28,10
2020-05-29,8
2020-05-30,5
2020-05-31,-1
2020-06-01,4
2020-06-02,5
2020-06-03,-1
2020-06-04,-1
2020-06-05,-1
2020-06-06,-1
2020-06-07,0
2020-06-08,4
2020-06-09,-1
2020-06-10,5
2020-06-11,9
2020-06-12,6
2020-06-13,5
2020-06-14,-1
2020-06-15,-1
2020-06-16,-1
2020-06-17,0
2020-06-18,-1
2020-06-19,4
2020-06-20,-1
2020-06-21,-1
2020-06-22,0
2020-06-23,-1
2020-06-24,-1
2020-06-25,-1
2020-06-26,-1
2020-06-27,5
2020-06-28,0
2020-06-29,-1
2020-06-30,-1
2020-07-01,4
2020-07-02,0
2020-07-03,-1
2020-07-04,-1
2020-07-05,0
2020-07-06,-1
2020-07-07,-1
2020-07-08,-1
2020-07-09,-1
2020-07-10,-1
2020-07-11,0
2020-07-12,0
2020-07-13,-1
2020-07-14,-1
2020-07-15,-1
2020-07-16,0
2020-07-17,-1
2020-07-18,-1
2020-07-19,0
2020-07-20,-1
2020-07-21,-1
2020-07-22,-1
2020-07-23,-1
2020-07-24,-1
2020-07-25,-1
2020-07-26,0
2020-07-27,-1
2020-07-28,-1
2020-07-29,-1
2020-07-30,-1
2020-07-31,-1
2020-08-01,-1
2020-08-02,0
2020-08-03,-1
2020-08-04,-1
2020-08-05,-1
2020-08-06,-1
2020-08-07,-1
2020-08-08,4
2020-08-09,-1
2020-08-10,-1
2020-08-11,-1
2020-08-12,-1
2020-08-13,4
2020-08-14,-1
2020-08-15,-1
2020-08-16,-1
2020-08-17,-1
2020-08-18,0
2020-08-19,5
2020-08-20,5
2020-08-21,-1
2020-08-22,4
2020-08-23,0
2020-08-24,-1
2020-08-25,6
2020-08-26,5
2020-08-27,5
2020-08-28,7
2020-08-29,-1
2020-08-30,0
2020-08-31,-1
2020-09-01,8
2020-09-02,-1
2020-09-03,-1
2020-09-04,5
2020-09-05,-1
2020-09-06,-1
2020-09-07,-1
2020-09-08,11
2020-09-09,4
2020-09-10,5
2020-09-11,4
2020-09-12,6
2020-09-13,-1
2020-09-14,6
2020-09-15,9
2020-09-16,8
2020-09-17,21
2020-09-18,6
2020-09-19,11
2020-09-20,4
2020-09-21,5
2020-09-22,19
2020-09-23,8
2020-09-24,13
2020-09-25,-1
2020-09-26,18
2020-09-27,6
2020-09-28,8
2020-09-29,6
2020-09-30,14
2020-10-01,15
2020-10-02,16
2020-10-03,19
2020-10-04,8
2020-10-05,21
2020-10-06,18
2020-10-07,34
2020-10-08,38
2020-10-09,46
2020-10-10,55
2020-10-11,24
2020-10-12,68
2020-10-13,67
2020-10-14,87
2020-10-15,88
2020-10-16,114
2020-10-17,103
2020-10-18,80
2020-10-19,110
2020-10-20,141
2020-10-21,168
2020-10-22,193
2020-10-23,204
2020-10-24,211
2020-10-25,126
2020-10-26,209
2020-10-27,227
2020-10-28,350
2020-10-29,266
2020-10-30,333
2020-10-31,263
2020-11-01,193
2020-11-02,290
2020-11-03,329
2020-11-04,420
2020-11-05,416
2020-11-06,475
2020-11-07,374
2020-11-08,244
2020-11-09,406
2020-11-10,391
2020-11-11,432
2020-11-12,490
2020-11-13,549
2020-11-14,415
2020-11-15,285
2020-11-16,424
2020-11-17,448
2020-11-18,468
2020-11-19,460
2020-11-20,373
2020-11-21,294
2020-11-22,196
2020-11-23,281
2020-11-24,299
2020-11-25,325
2020-11-26,308
2020-11-27,251
2020-11-28,220
2020-11-29,105
2020-11-30,198
2020-12-01,197
2020-12-02,207
2020-12-03,186
2020-12-04,187
2020-12-05,132
2020-12-06,94
2020-12-07,103
2020-12-08,82
2020-12-09,115
2020-12-10,150
2020-12-11,145
2020-12-12,96
2020-12-13,67
2020-12-14,93
2020-12-15,129
2020-12-16,0
2020-12-17,0
2020-12-18,0
2020-12-19,0
2020-12-20,0
2020-12-21,0
2020-12-22,0
2020-12-23,0
2020-12-24,0
2020-12-25,0
2020-12-26,0
2020-12-27,0
2020-12-28,0
2020-12-29,0
2020-12-30,0
2020-12-31,0
