date,cases
2020-05-10,5
2020-05-11,4
2020-05-12,10
2020-05-13,9
2020-05-14,12
2020-05-15,5
2020-05-16,-1
2020-05-17,6
2020-05-18,11
2020-05-19,10
2020-05-20,6
2020-05-21,6
2020-05-22,8
2020-05-23,-1
2020-05-24,0
2020-05-25,6
2020-05-26,8
2020-05-27,7
2020-05-28,6
2020-05-29,8
2020-05-30,-1
2020-05-31,-1
2020-06-01,4
2020-06-02,0
2020-06-03,-1
2020-06-04,-1
2020-06-05,4
2020-06-06,-1
2020-06-07,-1
2020-06-08,-1
2020-06-09,-1
2020-06-10,-1
2020-06-11,-1
2020-06-12,-1
2020-06-13,5
2020-06-14,0
2020-06-15,-1
2020-06-16,-1
2020-06-17,6
2020-06-18,0
2020-06-19,-1
2020-06-20,4
2020-06-21,0
2020-06-22,0
2020-06-23,-1
2020-06-24,-1
2020-06-25,-1
2020-06-26,-1
2020-06-27,-1
2020-06-28,0
2020-06-29,0
2020-06-30,-1
2020-07-01,0
2020-07-02,-1
2020-07-03,0
2020-07-04,0
2020-07-05,-1
2020-07-06,-1
2020-07-07,-1
2020-07-08,-1
2020-07-09,-1
2020-07-10,0
2020-07-11,0
2020-07-12,0
2020-07-13,-1
2020-07-14,-1
2020-07-15,0
2020-07-16,-1
2020-07-17,0
2020-07-18,0
2020-07-19,0
2020-07-20,-1
2020-07-21,-1
2020-07-22,-1
2020-07-23,-1
2020-07-24,-1
2020-07-25,-1
2020-07-26,0
2020-07-27,-1
2020-07-28,-1
2020-07-29,0
2020-07-30,-1
2020-07-31,-1
2020-08-01,-1
2020-08-02,-1
2020-08-03,-1
2020-08-04,-1
2020-08-05,-1
2020-08-06,0
2020-08-07,0
2020-08-08,0
2020-08-09,0
2020-08-10,0
2020-08-11,-1
2020-08-12,-1
2020-08-13,-1
2020-08-14,-1
2020-08-15,0
2020-08-16,0
2020-08-17,-1
2020-08-18,0
2020-08-19,-1
2020-08-20,6
2020-08-21,-1
2020-08-22,-1
2020-08-23,0
2020-08-24,-1
2020-08-25,-1
2020-08-26,-1
2020-08-27,5
2020-08-28,4
2020-08-29,-1
2020-08-30,-1
2020-08-31,-1
2020-09-01,-1
2020-09-02,5
2020-09-03,-1
2020-09-04,4
2020-09-05,-1
2020-09-06,-1
2020-09-07,-1
2020-09-08,5
2020-09-09,7
2020-09-10,-1
2020-09-11,-1
2020-09-12,4
2020-09-13,-1
2020-09-14,0
2020-09-15,-1
2020-09-16,4
2020-09-17,-1
2020-09-18,-1
2020-09-19,5
2020-09-20,4
2020-09-21,-1
2020-09-22,4
2020-09-23,7
2020-09-24,8
2020-09-25,7
2020-09-26,9
2020-09-27,5
2020-09-28,6
2020-09-29,7
2020-09-30,14
2020-10-01,18
2020-10-02,24
2020-10-03,6
2020-10-04,8
2020-10-05,16
2020-10-06,11
2020-10-07,23
2020-10-08,18
2020-10-09,22
2020-10-10,16
2020-10-11,21
2020-10-12,27
2020-10-13,36
2020-10-14,51
2020-10-15,44
2020-10-16,64
2020-10-17,70
2020-10-18,47
2020-10-19,82
2020-10-20,90
2020-10-21,104
2020-10-22,120
2020-10-23,142
2020-10-24,116
2020-10-25,99
2020-10-26,132
2020-10-27,183
2020-10-28,161
2020-10-29,174
2020-10-30,190
2020-10-31,179
2020-11-01,129
2020-11-02,208
2020-11-03,214
2020-11-04,241
2020-11-05,311
2020-11-06,288
2020-11-07,242
2020-11-08,181
2020-11-09,237
2020-11-10,232
2020-11-11,315
2020-11-12,390
2020-11-13,338
2020-11-14,282
2020-11-15,211
2020-11-16,306
2020-11-17,279
2020-11-18,265
2020-11-19,304
2020-11-20,241
2020-11-21,218
2020-11-22,120
2020-11-23,181
2020-11-24,236
2020-11-25,204
2020-11-26,231
2020-11-27,192
2020-11-28,162
2020-11-29,72
2020-11-30,120
2020-12-01,132
2020-12-02,144
2020-12-03,130
2020-12-04,142
2020-12-05,98
2020-12-06,53
2020-12-07,105
2020-12-08,52
2020-12-09,86
2020-12-10,94
2020-12-11,112
2020-12-12,69
2020-12-13,58
2020-12-14,58
2020-12-15,89
2020-12-16,0
2020-12-17,0
2020-12-18,0
2020-12-19,0
2020-12-20,0
2020-12-21,0
2020-12-22,0
2020-12-23,0
2020-12-24,0
2020-12-25,0
2020-12-26,0
2020-12-27,0
2020-12-28,0
2020-12-29,0
2020-12-30,0
2020-12-31,0
