date,cases
2020-05-10,39
2020-05-11,27
2020-05-12,46
2020-05-13,59
2020-05-14,50
2020-05-15,35
2020-05-16,23
2020-05-17,8
2020-05-18,32
2020-05-19,25
2020-05-20,33
2020-05-21,30
2020-05-22,20
2020-05-23,31
2020-05-24,15
2020-05-25,11
2020-05-26,17
2020-05-27,26
2020-05-28,23
2020-05-29,18
2020-05-30,17
2020-05-31,8
2020-06-01,27
2020-06-02,-1
2020-06-03,12
2020-06-04,7
2020-06-05,12
2020-06-06,-1
2020-06-07,-1
2020-06-08,7
2020-06-09,8
2020-06-10,16
2020-06-11,11
2020-06-12,7
2020-06-13,9
2020-06-14,-1
2020-06-15,8
2020-06-16,8
2020-06-17,11
2020-06-18,4
2020-06-19,7
2020-06-20,8
2020-06-21,-1
2020-06-22,-1
2020-06-23,14
2020-06-24,4
2020-06-25,7
2020-06-26,9
2020-06-27,-1
2020-06-28,-1
2020-06-29,-1
2020-06-30,6
2020-07-01,4
2020-07-02,7
2020-07-03,4
2020-07-04,-1
2020-07-05,-1
2020-07-06,-1
2020-07-07,6
2020-07-08,7
2020-07-09,-1
2020-07-10,4
2020-07-11,-1
2020-07-12,-1
2020-07-13,-1
2020-07-14,0
2020-07-15,-1
2020-07-16,-1
2020-07-17,-1
2020-07-18,0
2020-07-19,4
2020-07-20,-1
2020-07-21,-1
2020-07-22,-1
2020-07-23,-1
2020-07-24,7
2020-07-25,6
2020-07-26,-1
2020-07-27,-1
2020-07-28,-1
2020-07-29,5
2020-07-30,85
2020-07-31,6
2020-08-01,4
2020-08-02,4
2020-08-03,-1
2020-08-04,8
2020-08-05,4
2020-08-06,8
2020-08-07,-1
2020-08-08,5
2020-08-09,4
2020-08-10,5
2020-08-11,8
2020-08-12,9
2020-08-13,6
2020-08-14,9
2020-08-15,5
2020-08-16,7
2020-08-17,6
2020-08-18,6
2020-08-19,12
2020-08-20,6
2020-08-21,13
2020-08-22,11
2020-08-23,4
2020-08-24,21
2020-08-25,22
2020-08-26,11
2020-08-27,30
2020-08-28,26
2020-08-29,15
2020-08-30,7
2020-08-31,16
2020-09-01,19
2020-09-02,19
2020-09-03,28
2020-09-04,20
2020-09-05,27
2020-09-06,6
2020-09-07,15
2020-09-08,25
2020-09-09,18
2020-09-10,19
2020-09-11,29
2020-09-12,27
2020-09-13,17
2020-09-14,12
2020-09-15,43
2020-09-16,23
2020-09-17,27
2020-09-18,48
2020-09-19,33
2020-09-20,17
2020-09-21,28
2020-09-22,29
2020-09-23,34
2020-09-24,50
2020-09-25,45
2020-09-26,40
2020-09-27,20
2020-09-28,28
2020-09-29,38
2020-09-30,59
2020-10-01,64
2020-10-02,56
2020-10-03,44
2020-10-04,48
2020-10-05,63
2020-10-06,94
2020-10-07,108
2020-10-08,136
2020-10-09,132
2020-10-10,158
2020-10-11,113
2020-10-12,222
2020-10-13,206
2020-10-14,287
2020-10-15,292
2020-10-16,351
2020-10-17,421
2020-10-18,240
2020-10-19,462
2020-10-20,506
2020-10-21,591
2020-10-22,760
2020-10-23,697
2020-10-24,780
2020-10-25,375
2020-10-26,742
2020-10-27,1015
2020-10-28,1154
2020-10-29,953
2020-10-30,1187
2020-10-31,946
2020-11-01,627
2020-11-02,1093
2020-11-03,1230
2020-11-04,1489
2020-11-05,1546
2020-11-06,1983
2020-11-07,1423
2020-11-08,830
2020-11-09,1499
2020-11-10,1404
2020-11-11,1582
2020-11-12,1617
2020-11-13,1926
2020-11-14,1481
2020-11-15,871
2020-11-16,1305
2020-11-17,1524
2020-11-18,1430
2020-11-19,1415
2020-11-20,1293
2020-11-21,1014
2020-11-22,564
2020-11-23,837
2020-11-24,906
2020-11-25,958
2020-11-26,966
2020-11-27,825
2020-11-28,630
2020-11-29,283
2020-11-30,521
2020-12-01,544
2020-12-02,660
2020-12-03,679
2020-12-04,585
2020-12-05,397
2020-12-06,253
2020-12-07,379
2020-12-08,249
2020-12-09,363
2020-12-10,421
2020-12-11,494
2020-12-12,375
2020-12-13,182
2020-12-14,235
2020-12-15,351
2020-12-16,0
2020-12-17,0
2020-12-18,0
2020-12-19,0
2020-12-20,0
2020-12-21,0
2020-12-22,0
2020-12-23,0
2020-12-24,0
2020-12-25,0
2020-12-26,0
2020-12-27,0
2020-12-28,0
2020-12-29,0
2020-12-30,0
2020-12-31,0
