date,cases
2020-05-10,41
2020-05-11,35
2020-05-12,48
2020-05-13,39
2020-05-14,41
2020-05-15,42
2020-05-16,29
2020-05-17,31
2020-05-18,35
2020-05-19,30
2020-05-20,28
2020-05-21,39
2020-05-22,32
2020-05-23,30
2020-05-24,28
2020-05-25,27
2020-05-26,21
2020-05-27,24
2020-05-28,25
2020-05-29,18
2020-05-30,14
2020-05-31,12
2020-06-01,17
2020-06-02,17
2020-06-03,16
2020-06-04,14
2020-06-05,12
2020-06-06,21
2020-06-07,9
2020-06-08,15
2020-06-09,13
2020-06-10,11
2020-06-11,14
2020-06-12,6
2020-06-13,8
2020-06-14,4
2020-06-15,11
2020-06-16,9
2020-06-17,12
2020-06-18,10
2020-06-19,12
2020-06-20,12
2020-06-21,10
2020-06-22,4
2020-06-23,8
2020-06-24,11
2020-06-25,7
2020-06-26,10
2020-06-27,8
2020-06-28,9
2020-06-29,6
2020-06-30,8
2020-07-01,8
2020-07-02,4
2020-07-03,9
2020-07-04,9
2020-07-05,9
2020-07-06,6
2020-07-07,7
2020-07-08,4
2020-07-09,4
2020-07-10,5
2020-07-11,6
2020-07-12,-1
2020-07-13,9
2020-07-14,7
2020-07-15,7
2020-07-16,4
2020-07-17,-1
2020-07-18,4
2020-07-19,5
2020-07-20,5
2020-07-21,6
2020-07-22,4
2020-07-23,-1
2020-07-24,5
2020-07-25,5
2020-07-26,5
2020-07-27,4
2020-07-28,5
2020-07-29,6
2020-07-30,-1
2020-07-31,-1
2020-08-01,5
2020-08-02,4
2020-08-03,-1
2020-08-04,4
2020-08-05,-1
2020-08-06,-1
2020-08-07,-1
2020-08-08,-1
2020-08-09,5
2020-08-10,-1
2020-08-11,4
2020-08-12,-1
2020-08-13,-1
2020-08-14,0
2020-08-15,-1
2020-08-16,-1
2020-08-17,5
2020-08-18,6
2020-08-19,5
2020-08-20,-1
2020-08-21,-1
2020-08-22,-1
2020-08-23,-1
2020-08-24,-1
2020-08-25,-1
2020-08-26,-1
2020-08-27,-1
2020-08-28,-1
2020-08-29,5
2020-08-30,4
2020-08-31,-1
2020-09-01,-1
2020-09-02,-1
2020-09-03,-1
2020-09-04,0
2020-09-05,-1
2020-09-06,-1
2020-09-07,-1
2020-09-08,-1
2020-09-09,-1
2020-09-10,4
2020-09-11,5
2020-09-12,-1
2020-09-13,-1
2020-09-14,-1
2020-09-15,7
2020-09-16,-1
2020-09-17,-1
2020-09-18,-1
2020-09-19,-1
2020-09-20,-1
2020-09-21,-1
2020-09-22,6
2020-09-23,-1
2020-09-24,-1
2020-09-25,4
2020-09-26,6
2020-09-27,8
2020-09-28,6
2020-09-29,5
2020-09-30,5
2020-10-01,8
2020-10-02,10
2020-10-03,9
2020-10-04,6
2020-10-05,6
2020-10-06,9
2020-10-07,6
2020-10-08,10
2020-10-09,4
2020-10-10,-1
2020-10-11,6
2020-10-12,11
2020-10-13,7
2020-10-14,4
2020-10-15,13
2020-10-16,18
2020-10-17,18
2020-10-18,19
2020-10-19,19
2020-10-20,29
2020-10-21,26
2020-10-22,23
2020-10-23,47
2020-10-24,44
2020-10-25,52
2020-10-26,63
2020-10-27,49
2020-10-28,56
2020-10-29,57
2020-10-30,60
2020-10-31,65
2020-11-01,59
2020-11-02,66
2020-11-03,86
2020-11-04,98
2020-11-05,100
2020-11-06,101
2020-11-07,112
2020-11-08,122
2020-11-09,101
2020-11-10,114
2020-11-11,135
2020-11-12,133
2020-11-13,170
2020-11-14,155
2020-11-15,163
2020-11-16,151
2020-11-17,173
2020-11-18,131
2020-11-19,140
2020-11-20,149
2020-11-21,122
2020-11-22,158
2020-11-23,142
2020-11-24,149
2020-11-25,157
2020-11-26,144
2020-11-27,136
2020-11-28,149
2020-11-29,147
2020-11-30,137
2020-12-01,121
2020-12-02,106
2020-12-03,137
2020-12-04,154
2020-12-05,135
2020-12-06,110
2020-12-07,135
2020-12-08,101
2020-12-09,106
2020-12-10,121
2020-12-11,125
2020-12-12,107
2020-12-13,90
2020-12-14,90
2020-12-15,106
2020-12-16,78
2020-12-17,79
2020-12-18,78
2020-12-19,54
2020-12-20,76
2020-12-21,57
2020-12-22,57
2020-12-23,47
2020-12-24,43
2020-12-25,52
2020-12-26,30
2020-12-27,192
2020-12-28,103
2020-12-29,954
2020-12-30,0
2020-12-31,0
